Pavarde            Vardas       Galutinis
Butkus             5590Vardenis3.56
Ramanauskas        5591Vardenis4.56
Navickas           5592Vardenis3.52
Butkus             5593Vardenis3.88
Kazlauskas         5594Vardenis4.16
Petrauskas         5597Vardenis2.36
Urbonas            5599Vardenis4.20
Navickas           5600Vardenis3.00
Butkus             5601Vardenis2.36
Kazlauskas         5602Vardenis3.20
Kazlauskas         5608Vardenis2.92
Ramanauskas        5610Vardenis4.88
Navickas           5614Vardenis4.16
Petrauskas         5616Vardenis4.40
Navickas           5618Vardenis3.16
Ramanauskas        5620Vardenis4.64
Vasiliauskas       5622Vardenis4.80
Kavaliauskas       5623Vardenis4.80
Jankauskas         5624Vardenis4.56
Vasiliauskas       5625Vardenis2.28
Ramanauskas        5630Vardenis4.60
Petrauskas         5634Vardenis2.88
Butkus             5636Vardenis4.64
Ramanauskas        5637Vardenis2.60
Navickas           5641Vardenis2.24
Kazlauskas         5643Vardenis4.64
Petrauskas         5645Vardenis3.92
Navickas           5646Vardenis3.44
Butkus             5647Vardenis4.56
Pranevicius        5648Vardenis4.64
Vasiliauskas       5653Vardenis3.08
Kazlauskas         5654Vardenis2.96
Jankauskas         5655Vardenis4.96
Butkus             5656Vardenis3.12
Petrauskas         5657Vardenis3.48
Pranevicius        5658Vardenis2.92
Navickas           5661Vardenis4.88
Urbonas            5662Vardenis3.00
Pranevicius        5667Vardenis4.84
Butkus             5668Vardenis4.04
Kazlauskas         5669Vardenis3.08
Urbonas            5670Vardenis3.92
Urbonas            5671Vardenis3.52
Kazlauskas         5673Vardenis4.44
Pranevicius        5678Vardenis4.68
Navickas           5679Vardenis4.44
Ramanauskas        5680Vardenis3.96
Pranevicius        5682Vardenis3.36
Kavaliauskas       5686Vardenis3.64
Kavaliauskas       5689Vardenis4.36
Kavaliauskas       5692Vardenis3.48
Jankauskas         5693Vardenis4.56
Urbonas            5694Vardenis4.68
Kavaliauskas       5697Vardenis3.88
Butkus             5698Vardenis4.72
Petrauskas         5703Vardenis2.76
Ramanauskas        5704Vardenis3.92
Butkus             5707Vardenis3.76
Ramanauskas        5709Vardenis3.40
Pranevicius        5710Vardenis3.60
Pranevicius        5711Vardenis4.32
Jankauskas         5714Vardenis3.80
Vasiliauskas       5717Vardenis3.08
Ramanauskas        5722Vardenis4.88
Jankauskas         5724Vardenis3.00
Butkus             5727Vardenis2.92
Kavaliauskas       5730Vardenis4.40
Urbonas            5738Vardenis3.00
Kavaliauskas       5739Vardenis4.48
Butkus             5740Vardenis3.96
Urbonas            5743Vardenis3.36
Kazlauskas         5744Vardenis4.32
Vasiliauskas       5745Vardenis3.08
Petrauskas         5746Vardenis4.92
Navickas           5747Vardenis3.84
Vasiliauskas       5748Vardenis3.80
Ramanauskas        5749Vardenis3.96
Kavaliauskas       5751Vardenis3.00
Navickas           5755Vardenis2.20
Vasiliauskas       5756Vardenis3.56
Jankauskas         5761Vardenis3.00
Butkus             5762Vardenis1.88
Kazlauskas         5769Vardenis3.36
Ramanauskas        5773Vardenis4.36
Kavaliauskas       5774Vardenis2.76
Butkus             5776Vardenis3.52
Navickas           5777Vardenis4.84
Jankauskas         5780Vardenis4.60
Pranevicius        5783Vardenis4.76
Butkus             5785Vardenis4.24
Jankauskas         5786Vardenis3.40
Butkus             5787Vardenis2.68
Petrauskas         5792Vardenis3.56
Pranevicius        5793Vardenis2.12
Jankauskas         5803Vardenis3.20
Kazlauskas         5805Vardenis3.24
Butkus             5807Vardenis3.92
Urbonas            5808Vardenis2.56
Navickas           5809Vardenis2.60
Urbonas            5814Vardenis4.40
Vasiliauskas       5816Vardenis4.20
Vasiliauskas       5819Vardenis4.56
Pranevicius        5820Vardenis4.20
Kazlauskas         5822Vardenis2.28
Pranevicius        5828Vardenis4.68
Pranevicius        5830Vardenis4.32
Jankauskas         5831Vardenis4.60
Ramanauskas        5832Vardenis4.44
Urbonas            5841Vardenis4.24
Ramanauskas        5842Vardenis2.80
Butkus             5843Vardenis2.28
Jankauskas         5845Vardenis3.32
Urbonas            5846Vardenis3.16
Butkus             5849Vardenis3.24
Pranevicius        5850Vardenis3.24
Petrauskas         5851Vardenis3.56
Kazlauskas         5853Vardenis3.72
Petrauskas         5855Vardenis3.32
Kavaliauskas       5857Vardenis3.24
Butkus             5859Vardenis4.60
Vasiliauskas       5863Vardenis4.60
Petrauskas         5864Vardenis1.96
Navickas           5866Vardenis2.12
Jankauskas         5867Vardenis3.52
Kavaliauskas       5868Vardenis3.32
Kavaliauskas       5869Vardenis3.40
Petrauskas         5880Vardenis2.96
Urbonas            5882Vardenis3.64
Kavaliauskas       5888Vardenis2.92
Urbonas            5892Vardenis3.08
Jankauskas         5893Vardenis3.00
Butkus             5894Vardenis3.60
Kavaliauskas       5897Vardenis4.20
Petrauskas         5903Vardenis4.12
Jankauskas         5904Vardenis2.52
Petrauskas         5906Vardenis3.00
Kazlauskas         5907Vardenis4.88
Petrauskas         5913Vardenis4.96
Vasiliauskas       5914Vardenis3.68
Pranevicius        5915Vardenis4.92
Navickas           5921Vardenis3.16
Ramanauskas        5924Vardenis4.76
Navickas           5926Vardenis2.88
Kazlauskas         5927Vardenis4.20
Jankauskas         5930Vardenis3.12
Kavaliauskas       5931Vardenis3.04
Pranevicius        5932Vardenis3.56
Petrauskas         5933Vardenis4.64
Vasiliauskas       5935Vardenis4.60
Petrauskas         5937Vardenis3.08
Navickas           5940Vardenis2.76
Kavaliauskas       5947Vardenis2.76
Navickas           5950Vardenis4.52
Kazlauskas         5951Vardenis4.64
Ramanauskas        5952Vardenis3.52
Kavaliauskas       5953Vardenis4.00
Jankauskas         5954Vardenis3.36
Kazlauskas         5955Vardenis3.24
Navickas           5957Vardenis3.20
Ramanauskas        5959Vardenis4.12
Petrauskas         5961Vardenis3.28
Petrauskas         5964Vardenis3.08
Petrauskas         5965Vardenis3.40
Kavaliauskas       5966Vardenis2.72
Kazlauskas         5967Vardenis3.52
Ramanauskas        5972Vardenis2.96
Butkus             5974Vardenis2.20
Jankauskas         5975Vardenis2.60
Ramanauskas        5976Vardenis3.56
Vasiliauskas       5977Vardenis2.68
Urbonas            5978Vardenis2.64
Ramanauskas        5981Vardenis4.00
Petrauskas         5984Vardenis3.16
Kavaliauskas       5987Vardenis3.60
Jankauskas         5989Vardenis4.36
Pranevicius        5992Vardenis4.56
Pranevicius        5996Vardenis4.00
Ramanauskas        5999Vardenis4.04
Navickas           6003Vardenis4.88
Butkus             6004Vardenis4.48
Jankauskas         6006Vardenis4.68
Ramanauskas        6007Vardenis3.24
Ramanauskas        6013Vardenis3.44
Urbonas            6017Vardenis2.92
Navickas           6021Vardenis3.48
Petrauskas         6025Vardenis2.92
Jankauskas         6029Vardenis3.72
Ramanauskas        6030Vardenis3.64
Kavaliauskas       6031Vardenis4.12
Urbonas            6032Vardenis2.88
Vasiliauskas       6035Vardenis2.84
Kavaliauskas       6036Vardenis4.44
Navickas           6037Vardenis4.60
Vasiliauskas       6038Vardenis4.52
Urbonas            6045Vardenis3.44
Pranevicius        6047Vardenis3.28
Ramanauskas        6048Vardenis3.56
Urbonas            6052Vardenis4.12
Kavaliauskas       6053Vardenis2.36
Kazlauskas         6054Vardenis4.84
Kavaliauskas       6057Vardenis3.72
Kavaliauskas       6058Vardenis2.44
Urbonas            6059Vardenis3.68
Vasiliauskas       6063Vardenis4.96
Petrauskas         6073Vardenis4.68
Vasiliauskas       6074Vardenis2.92
Urbonas            6075Vardenis4.68
Vasiliauskas       6076Vardenis4.84
Kazlauskas         6077Vardenis3.44
Petrauskas         6078Vardenis3.72
Kavaliauskas       6080Vardenis3.44
Butkus             6081Vardenis4.72
Butkus             6085Vardenis3.92
Jankauskas         6089Vardenis2.84
Ramanauskas        6091Vardenis4.04
Kazlauskas         6093Vardenis4.08
Kavaliauskas       6095Vardenis3.48
Jankauskas         6099Vardenis4.76
Jankauskas         6103Vardenis4.24
Vasiliauskas       6105Vardenis4.20
Kazlauskas         6106Vardenis3.84
Pranevicius        6107Vardenis2.96
Kazlauskas         6109Vardenis3.52
Petrauskas         6110Vardenis2.52
Vasiliauskas       6112Vardenis4.20
Pranevicius        6115Vardenis2.84
Butkus             6117Vardenis4.56
Petrauskas         6119Vardenis3.44
Pranevicius        6120Vardenis3.16
Butkus             6127Vardenis2.64
Vasiliauskas       6129Vardenis4.56
Petrauskas         6131Vardenis4.28
Kazlauskas         6133Vardenis4.68
Kazlauskas         6134Vardenis3.84
Ramanauskas        6135Vardenis4.52
Kavaliauskas       6138Vardenis4.96
Vasiliauskas       6143Vardenis4.48
Urbonas            6144Vardenis4.12
Butkus             6146Vardenis4.88
Butkus             6147Vardenis3.36
Petrauskas         6149Vardenis2.84
Kazlauskas         6152Vardenis4.56
Navickas           6156Vardenis3.56
Petrauskas         6157Vardenis4.84
Butkus             6161Vardenis2.76
Ramanauskas        6170Vardenis2.80
Petrauskas         6171Vardenis2.48
Jankauskas         6173Vardenis2.64
Petrauskas         6175Vardenis2.84
Petrauskas         6176Vardenis3.28
Ramanauskas        6177Vardenis3.72
Vasiliauskas       6179Vardenis4.04
Jankauskas         6180Vardenis4.28
Jankauskas         6182Vardenis4.36
Kavaliauskas       6188Vardenis3.88
Kazlauskas         6189Vardenis2.72
Petrauskas         6191Vardenis4.24
Jankauskas         6199Vardenis4.60
Vasiliauskas       6207Vardenis3.88
Butkus             6211Vardenis4.24
Vasiliauskas       6215Vardenis3.16
Ramanauskas        6216Vardenis3.08
Butkus             6217Vardenis2.52
Kazlauskas         6226Vardenis3.64
Urbonas            6230Vardenis4.64
Ramanauskas        6231Vardenis4.84
Urbonas            6237Vardenis3.32
Navickas           6239Vardenis2.44
Kazlauskas         6240Vardenis3.12
Vasiliauskas       6244Vardenis4.96
Petrauskas         6245Vardenis3.48
Urbonas            6248Vardenis3.16
Petrauskas         6253Vardenis4.64
Jankauskas         6255Vardenis3.76
Ramanauskas        6258Vardenis3.16
Navickas           6259Vardenis4.08
Pranevicius        6262Vardenis3.92
Jankauskas         6263Vardenis4.84
Ramanauskas        6264Vardenis2.44
Pranevicius        6266Vardenis3.12
Jankauskas         6268Vardenis3.64
Vasiliauskas       6271Vardenis3.72
Kavaliauskas       6272Vardenis3.80
Vasiliauskas       6274Vardenis4.44
Pranevicius        6277Vardenis4.76
Urbonas            6280Vardenis3.88
Pranevicius        6282Vardenis4.04
Kavaliauskas       6286Vardenis3.76
Navickas           6287Vardenis3.72
Urbonas            6292Vardenis3.60
Ramanauskas        6294Vardenis3.96
Pranevicius        6298Vardenis4.28
Jankauskas         6302Vardenis4.72
Kazlauskas         6307Vardenis3.00
Urbonas            6310Vardenis4.00
Butkus             6311Vardenis1.88
Petrauskas         6312Vardenis2.72
Petrauskas         6313Vardenis4.20
Petrauskas         6314Vardenis2.56
Butkus             6315Vardenis3.72
Vasiliauskas       6318Vardenis2.92
Kavaliauskas       6320Vardenis4.80
Vasiliauskas       6321Vardenis4.80
Jankauskas         6325Vardenis3.40
Kavaliauskas       6326Vardenis3.44
Vasiliauskas       6327Vardenis4.28
Petrauskas         6329Vardenis4.44
Navickas           6331Vardenis4.20
Petrauskas         6332Vardenis3.12
Vasiliauskas       6334Vardenis4.36
Pranevicius        6336Vardenis4.48
Navickas           6338Vardenis4.20
Kazlauskas         6342Vardenis4.16
Pranevicius        6349Vardenis3.08
Petrauskas         6350Vardenis3.48
Ramanauskas        6351Vardenis3.80
Ramanauskas        6353Vardenis3.60
Navickas           6355Vardenis3.88
Urbonas            6363Vardenis4.64
Kazlauskas         6364Vardenis3.12
Petrauskas         6366Vardenis4.76
Butkus             6368Vardenis4.88
Pranevicius        6375Vardenis3.36
Petrauskas         6376Vardenis4.00
Pranevicius        6377Vardenis4.92
Urbonas            6379Vardenis3.36
Petrauskas         6381Vardenis3.36
Pranevicius        6382Vardenis2.76
Ramanauskas        6385Vardenis4.52
Vasiliauskas       6387Vardenis2.76
Petrauskas         6388Vardenis4.92
Ramanauskas        6390Vardenis4.00
Jankauskas         6392Vardenis4.20
Urbonas            6393Vardenis4.00
Vasiliauskas       6394Vardenis4.88
Navickas           6395Vardenis3.00
Pranevicius        6396Vardenis3.20
Vasiliauskas       6397Vardenis4.44
Butkus             6401Vardenis2.72
Vasiliauskas       6403Vardenis3.72
Kavaliauskas       6404Vardenis3.44
Petrauskas         6405Vardenis3.24
Urbonas            6406Vardenis3.96
Ramanauskas        6409Vardenis4.40
Navickas           6412Vardenis2.96
Petrauskas         6413Vardenis3.20
Petrauskas         6415Vardenis3.60
Ramanauskas        6417Vardenis4.80
Navickas           6421Vardenis4.00
Pranevicius        6424Vardenis4.16
Kazlauskas         6425Vardenis3.64
Butkus             6426Vardenis4.96
Butkus             6427Vardenis3.76
Kavaliauskas       6429Vardenis2.04
Jankauskas         6431Vardenis3.84
Kazlauskas         6434Vardenis4.84
Urbonas            6435Vardenis3.56
Vasiliauskas       6437Vardenis4.60
Navickas           6438Vardenis4.68
Kavaliauskas       6439Vardenis3.96
Pranevicius        6441Vardenis2.12
Vasiliauskas       6449Vardenis2.76
Kavaliauskas       6453Vardenis3.16
Navickas           6455Vardenis4.64
Jankauskas         6456Vardenis4.60
Ramanauskas        6459Vardenis4.36
Kavaliauskas       6460Vardenis2.84
Ramanauskas        6461Vardenis3.00
Kazlauskas         6462Vardenis3.52
Kazlauskas         6464Vardenis4.16
Pranevicius        6467Vardenis4.60
Jankauskas         6469Vardenis2.76
Kazlauskas         6471Vardenis2.68
Ramanauskas        6472Vardenis4.64
Kavaliauskas       6474Vardenis4.60
Ramanauskas        6475Vardenis3.48
Pranevicius        6477Vardenis4.84
Vasiliauskas       6478Vardenis4.80
Navickas           6482Vardenis4.76
Vasiliauskas       6483Vardenis4.44
Ramanauskas        6486Vardenis3.80
Petrauskas         6490Vardenis3.44
Pranevicius        6491Vardenis2.52
Jankauskas         6492Vardenis4.76
Vasiliauskas       6493Vardenis4.76
Navickas           6496Vardenis3.80
Kazlauskas         6497Vardenis4.44
Ramanauskas        6499Vardenis4.68
Urbonas            6500Vardenis4.96
Kazlauskas         6505Vardenis3.72
Pranevicius        6507Vardenis3.32
Urbonas            6508Vardenis3.52
Navickas           6511Vardenis2.76
Kazlauskas         6516Vardenis2.28
Petrauskas         6519Vardenis4.68
Vasiliauskas       6522Vardenis4.96
Urbonas            6524Vardenis2.28
Jankauskas         6528Vardenis3.28
Vasiliauskas       6533Vardenis2.80
Petrauskas         6535Vardenis3.88
Urbonas            6536Vardenis4.12
Kazlauskas         6537Vardenis4.48
Petrauskas         6540Vardenis4.44
Ramanauskas        6549Vardenis3.04
Butkus             6551Vardenis3.60
Kazlauskas         6552Vardenis3.36
Kavaliauskas       6553Vardenis3.92
Vasiliauskas       6564Vardenis2.92
Urbonas            6566Vardenis3.32
Vasiliauskas       6567Vardenis4.12
Butkus             6577Vardenis4.04
Navickas           6578Vardenis4.96
Ramanauskas        6580Vardenis4.08
Ramanauskas        6581Vardenis4.64
Jankauskas         6583Vardenis3.44
Kazlauskas         6585Vardenis4.80
Kazlauskas         6590Vardenis4.88
Urbonas            6591Vardenis4.04
Ramanauskas        6594Vardenis2.04
Urbonas            6598Vardenis4.96
Pranevicius        6599Vardenis4.24
Pranevicius        6601Vardenis3.76
Kavaliauskas       6602Vardenis2.76
Ramanauskas        6604Vardenis4.76
Vasiliauskas       6607Vardenis3.96
Ramanauskas        6608Vardenis3.56
Jankauskas         6618Vardenis3.00
Kazlauskas         6619Vardenis4.48
Pranevicius        6620Vardenis3.20
Pranevicius        6621Vardenis3.00
Pranevicius        6623Vardenis2.12
Urbonas            6633Vardenis4.20
Butkus             6634Vardenis4.12
Ramanauskas        6637Vardenis3.96
Jankauskas         6640Vardenis3.72
Kazlauskas         6643Vardenis4.44
Navickas           6646Vardenis2.44
Navickas           6651Vardenis3.20
Kazlauskas         6652Vardenis3.48
Pranevicius        6653Vardenis4.12
Ramanauskas        6654Vardenis3.00
Jankauskas         6655Vardenis4.36
Petrauskas         6657Vardenis4.48
Butkus             6661Vardenis3.52
Urbonas            6662Vardenis3.32
Jankauskas         6664Vardenis3.72
Urbonas            6665Vardenis3.04
Navickas           6667Vardenis3.24
Vasiliauskas       6670Vardenis4.48
Navickas           6677Vardenis4.16
Kazlauskas         6679Vardenis2.52
Kazlauskas         6680Vardenis4.48
Pranevicius        6683Vardenis4.20
Vasiliauskas       6687Vardenis3.96
Kazlauskas         6689Vardenis3.04
Petrauskas         6690Vardenis4.64
Petrauskas         6694Vardenis2.92
Urbonas            6697Vardenis3.00
Jankauskas         6699Vardenis4.76
Pranevicius        6700Vardenis2.36
Kazlauskas         6703Vardenis3.00
Kazlauskas         6706Vardenis3.84
Kazlauskas         6710Vardenis2.84
Vasiliauskas       6711Vardenis3.20
Vasiliauskas       6713Vardenis3.44
Urbonas            6716Vardenis3.68
Kazlauskas         6718Vardenis4.16
Butkus             6719Vardenis4.56
Urbonas            6722Vardenis2.52
Kazlauskas         6723Vardenis4.84
Navickas           6728Vardenis3.00
Urbonas            6731Vardenis3.44
Jankauskas         6735Vardenis4.04
Kazlauskas         6736Vardenis1.88
Jankauskas         6742Vardenis4.60
Kavaliauskas       6747Vardenis4.28
Ramanauskas        6751Vardenis3.68
Petrauskas         6754Vardenis4.36
Kazlauskas         6756Vardenis4.76
Petrauskas         6757Vardenis3.88
Ramanauskas        6763Vardenis4.92
Ramanauskas        6765Vardenis4.64
Kavaliauskas       6766Vardenis2.88
Urbonas            6770Vardenis4.24
Ramanauskas        6771Vardenis3.96
Petrauskas         6773Vardenis3.16
Kazlauskas         6774Vardenis3.00
Kazlauskas         6776Vardenis4.04
Vasiliauskas       6777Vardenis2.84
Kazlauskas         6778Vardenis4.96
Petrauskas         6780Vardenis2.36
Butkus             6782Vardenis3.48
Petrauskas         6790Vardenis2.60
Petrauskas         6791Vardenis3.60
Pranevicius        6795Vardenis3.88
Vasiliauskas       6796Vardenis2.36
Pranevicius        6797Vardenis2.76
Kavaliauskas       6800Vardenis4.84
Pranevicius        6802Vardenis3.72
Urbonas            6804Vardenis4.28
Vasiliauskas       6805Vardenis4.76
Jankauskas         6810Vardenis4.28
Navickas           6811Vardenis4.52
Petrauskas         6812Vardenis2.12
Butkus             6814Vardenis2.92
Urbonas            6815Vardenis2.92
Pranevicius        6820Vardenis4.56
Navickas           6821Vardenis2.68
Butkus             6822Vardenis4.40
Jankauskas         6823Vardenis3.68
Urbonas            6826Vardenis2.96
Pranevicius        6832Vardenis4.12
Kavaliauskas       6833Vardenis4.96
Navickas           6835Vardenis4.84
Ramanauskas        6838Vardenis4.56
Kavaliauskas       6840Vardenis3.00
Pranevicius        6841Vardenis2.68
Ramanauskas        6845Vardenis4.56
Butkus             6847Vardenis3.40
Petrauskas         6848Vardenis3.68
Kazlauskas         6849Vardenis3.36
Kavaliauskas       6852Vardenis2.32
Butkus             6855Vardenis3.64
Vasiliauskas       6857Vardenis4.16
Butkus             6858Vardenis2.76
Petrauskas         6862Vardenis2.68
Navickas           6864Vardenis2.44
Petrauskas         6867Vardenis3.44
Vasiliauskas       6870Vardenis4.08
Pranevicius        6872Vardenis2.60
Pranevicius        6873Vardenis4.52
Vasiliauskas       6875Vardenis4.16
Pranevicius        6877Vardenis3.60
Butkus             6880Vardenis3.64
Kazlauskas         6881Vardenis3.04
Ramanauskas        6882Vardenis3.24
Kavaliauskas       6884Vardenis3.00
Navickas           6886Vardenis3.72
Vasiliauskas       6889Vardenis3.56
Pranevicius        6890Vardenis3.52
Ramanauskas        6894Vardenis3.72
Kavaliauskas       6895Vardenis3.36
Pranevicius        6899Vardenis4.80
Butkus             6900Vardenis4.36
Vasiliauskas       6903Vardenis2.28
Petrauskas         6908Vardenis3.96
Kavaliauskas       6909Vardenis4.52
Ramanauskas        6910Vardenis4.04
Urbonas            6911Vardenis3.84
Navickas           6912Vardenis2.28
Petrauskas         6915Vardenis4.48
Petrauskas         6917Vardenis4.60
Pranevicius        6918Vardenis4.88
Pranevicius        6920Vardenis4.48
Vasiliauskas       6921Vardenis3.88
Kavaliauskas       6925Vardenis4.96
Urbonas            6929Vardenis2.80
Kavaliauskas       6931Vardenis4.80
Pranevicius        6935Vardenis1.88
Pranevicius        6936Vardenis3.48
Butkus             6943Vardenis4.88
Vasiliauskas       6944Vardenis3.04
Navickas           6945Vardenis3.92
Butkus             6946Vardenis4.00
Urbonas            6950Vardenis2.68
Pranevicius        6951Vardenis4.48
Navickas           6954Vardenis4.12
Pranevicius        6956Vardenis4.60
Navickas           6957Vardenis2.36
Navickas           6958Vardenis4.20
Urbonas            6961Vardenis3.76
Navickas           6962Vardenis3.60
Pranevicius        6963Vardenis3.48
Navickas           6965Vardenis4.84
Kazlauskas         6968Vardenis3.00
Navickas           6969Vardenis3.32
Navickas           6970Vardenis4.04
Vasiliauskas       6971Vardenis3.32
Ramanauskas        6972Vardenis4.12
Pranevicius        6973Vardenis3.24
Vasiliauskas       6975Vardenis2.72
Petrauskas         6976Vardenis1.48
Ramanauskas        6979Vardenis3.40
Jankauskas         6981Vardenis3.60
Kazlauskas         6985Vardenis3.96
Urbonas            6988Vardenis2.20
Pranevicius        6993Vardenis2.92
Kavaliauskas       6994Vardenis4.68
Vasiliauskas       6996Vardenis4.56
Petrauskas         6998Vardenis3.76
Navickas           6999Vardenis4.84
Urbonas            7004Vardenis4.64
Pranevicius        7007Vardenis4.80
Kazlauskas         7009Vardenis4.44
Kazlauskas         7010Vardenis2.36
Kazlauskas         7012Vardenis2.92
Ramanauskas        7014Vardenis3.80
Kazlauskas         7015Vardenis3.24
Urbonas            7016Vardenis4.56
Petrauskas         7019Vardenis3.96
Butkus             7022Vardenis3.40
Petrauskas         7023Vardenis3.56
Pranevicius        7024Vardenis4.32
Petrauskas         7028Vardenis3.76
Butkus             7029Vardenis2.88
Butkus             7038Vardenis2.52
Kazlauskas         7039Vardenis4.68
Petrauskas         7041Vardenis1.88
Pranevicius        7045Vardenis2.60
Navickas           7046Vardenis3.04
Vasiliauskas       7048Vardenis3.40
Ramanauskas        7050Vardenis4.56
Urbonas            7052Vardenis4.72
Petrauskas         7054Vardenis3.28
Vasiliauskas       7057Vardenis4.68
Ramanauskas        7061Vardenis2.84
Butkus             7062Vardenis4.24
Pranevicius        7063Vardenis3.44
Urbonas            7064Vardenis4.24
Urbonas            7065Vardenis4.12
Pranevicius        7066Vardenis4.20
Navickas           7067Vardenis4.96
Kazlauskas         7070Vardenis4.00
Pranevicius        7074Vardenis2.52
Kazlauskas         7078Vardenis4.24
Jankauskas         7080Vardenis2.68
Kazlauskas         7081Vardenis4.72
Navickas           7084Vardenis3.52
Navickas           7086Vardenis2.80
Navickas           7087Vardenis3.28
Kazlauskas         7091Vardenis2.68
Vasiliauskas       7093Vardenis4.16
Vasiliauskas       7094Vardenis3.40
Kazlauskas         7098Vardenis3.68
Butkus             7100Vardenis4.28
Petrauskas         7102Vardenis4.04
Kazlauskas         7103Vardenis4.76
Kazlauskas         7107Vardenis4.28
Ramanauskas        7108Vardenis2.76
Navickas           7109Vardenis4.32
Ramanauskas        7110Vardenis4.32
Navickas           7114Vardenis2.68
Butkus             7115Vardenis3.52
Butkus             7118Vardenis4.40
Kazlauskas         7124Vardenis4.24
Petrauskas         7125Vardenis3.88
Kazlauskas         7128Vardenis4.48
Urbonas            7134Vardenis3.32
Urbonas            7137Vardenis3.92
Ramanauskas        7140Vardenis3.56
Kavaliauskas       7144Vardenis2.32
Ramanauskas        7145Vardenis4.60
Navickas           7149Vardenis4.72
Navickas           7152Vardenis2.52
Butkus             7153Vardenis4.36
Kazlauskas         7156Vardenis4.00
Ramanauskas        7158Vardenis3.16
Kazlauskas         7159Vardenis3.72
Butkus             7160Vardenis3.68
Pranevicius        7161Vardenis3.68
Navickas           7167Vardenis4.24
Kazlauskas         7168Vardenis4.52
Jankauskas         7171Vardenis4.32
Kazlauskas         7173Vardenis2.44
Urbonas            7177Vardenis3.60
Navickas           7179Vardenis3.44
Kavaliauskas       7180Vardenis3.52
Ramanauskas        7185Vardenis4.28
Pranevicius        7186Vardenis3.40
Urbonas            7187Vardenis4.60
Petrauskas         7188Vardenis4.84
Vasiliauskas       7190Vardenis4.32
Ramanauskas        7192Vardenis4.84
Vasiliauskas       7193Vardenis3.72
Kavaliauskas       7194Vardenis3.00
Ramanauskas        7196Vardenis4.32
Kazlauskas         7201Vardenis2.88
Butkus             7204Vardenis3.36
Kazlauskas         7208Vardenis2.36
Ramanauskas        7215Vardenis4.16
Ramanauskas        7216Vardenis3.16
Jankauskas         7221Vardenis2.64
Petrauskas         7227Vardenis3.28
Jankauskas         7229Vardenis2.20
Navickas           7231Vardenis3.96
Ramanauskas        7232Vardenis3.96
Kazlauskas         7233Vardenis4.12
Petrauskas         7234Vardenis4.88
Kazlauskas         7235Vardenis2.52
Ramanauskas        7237Vardenis4.88
Petrauskas         7239Vardenis4.28
Kavaliauskas       7242Vardenis3.32
Kavaliauskas       7243Vardenis1.80
Kazlauskas         7244Vardenis3.84
Pranevicius        7245Vardenis3.08
Butkus             7247Vardenis2.76
Navickas           7248Vardenis2.84
Kavaliauskas       7249Vardenis3.68
Petrauskas         7251Vardenis4.92
Butkus             7252Vardenis3.32
Jankauskas         7259Vardenis4.40
Navickas           7262Vardenis4.52
Butkus             7263Vardenis4.36
Petrauskas         7265Vardenis1.48
Kavaliauskas       7266Vardenis1.56
Vasiliauskas       7268Vardenis4.40
Petrauskas         7270Vardenis2.84
Vasiliauskas       7280Vardenis4.52
Pranevicius        7285Vardenis4.04
Urbonas            7291Vardenis3.52
Butkus             7293Vardenis3.60
Kazlauskas         7295Vardenis3.32
Ramanauskas        7296Vardenis3.72
Urbonas            7299Vardenis3.44
Navickas           7301Vardenis3.12
Kavaliauskas       7302Vardenis4.20
Vasiliauskas       7303Vardenis2.92
Jankauskas         7304Vardenis4.28
Jankauskas         7307Vardenis3.24
Ramanauskas        7309Vardenis3.40
Butkus             7313Vardenis3.88
Kazlauskas         7314Vardenis2.80
Urbonas            7317Vardenis2.88
Jankauskas         7320Vardenis3.76
Navickas           7321Vardenis4.36
Vasiliauskas       7322Vardenis3.60
Navickas           7325Vardenis3.72
Jankauskas         7328Vardenis3.16
Vasiliauskas       7329Vardenis4.88
Navickas           7330Vardenis4.52
Petrauskas         7331Vardenis3.56
Pranevicius        7335Vardenis3.92
Kavaliauskas       7339Vardenis2.92
Pranevicius        7342Vardenis4.16
Pranevicius        7343Vardenis3.80
Kavaliauskas       7344Vardenis3.56
Urbonas            7345Vardenis2.44
Jankauskas         7346Vardenis3.80
Jankauskas         7348Vardenis3.08
Kazlauskas         7350Vardenis4.64
Jankauskas         7351Vardenis2.96
Vasiliauskas       7352Vardenis2.76
Kavaliauskas       7353Vardenis4.92
Kavaliauskas       7356Vardenis4.84
Kavaliauskas       7358Vardenis4.56
Kazlauskas         7359Vardenis4.40
Kavaliauskas       7360Vardenis2.88
Navickas           7363Vardenis3.48
Navickas           7367Vardenis4.08
Butkus             7369Vardenis4.76
Jankauskas         7370Vardenis3.84
Pranevicius        7373Vardenis3.44
Vasiliauskas       7381Vardenis3.80
Butkus             7384Vardenis4.88
Kavaliauskas       7387Vardenis3.88
Navickas           7390Vardenis4.96
Petrauskas         7392Vardenis2.64
Navickas           7393Vardenis4.72
Butkus             7397Vardenis4.28
Ramanauskas        7398Vardenis2.76
Jankauskas         7402Vardenis4.80
Navickas           7403Vardenis3.00
Pranevicius        7404Vardenis2.28
Petrauskas         7407Vardenis4.80
Jankauskas         7408Vardenis2.88
Pranevicius        7409Vardenis4.36
Kavaliauskas       7418Vardenis3.20
Petrauskas         7427Vardenis4.72
Kazlauskas         7433Vardenis4.00
Kavaliauskas       7434Vardenis4.32
Jankauskas         7438Vardenis3.28
