Pavarde            Vardas       Galutinis
Navickas           7463Vardenis7.84
Jankauskas         7465Vardenis7.96
Ramanauskas        7467Vardenis5.52
Navickas           7468Vardenis6.72
Butkus             7472Vardenis5.48
Butkus             7473Vardenis7.88
Butkus             7474Vardenis5.96
Navickas           7475Vardenis6.16
Pranevicius        7476Vardenis5.08
Butkus             7478Vardenis5.52
Kazlauskas         7483Vardenis7.64
Ramanauskas        7484Vardenis7.52
Kavaliauskas       7487Vardenis5.32
Butkus             7490Vardenis7.12
Navickas           7491Vardenis5.04
Kavaliauskas       7492Vardenis6.92
Ramanauskas        7494Vardenis8.12
Kavaliauskas       7495Vardenis8.00
Butkus             7499Vardenis7.72
Navickas           7500Vardenis8.56
Vasiliauskas       7501Vardenis5.12
Kazlauskas         7502Vardenis7.36
Urbonas            7505Vardenis5.52
Pranevicius        7506Vardenis6.12
Urbonas            7507Vardenis5.20
Jankauskas         7508Vardenis8.80
Urbonas            7511Vardenis6.72
Butkus             7512Vardenis6.76
Vasiliauskas       7514Vardenis7.76
Butkus             7516Vardenis7.64
Petrauskas         7519Vardenis5.80
Butkus             7520Vardenis6.16
Petrauskas         7522Vardenis5.40
Kavaliauskas       7523Vardenis8.48
Butkus             7527Vardenis5.28
Vasiliauskas       7529Vardenis6.52
Petrauskas         7530Vardenis5.24
Urbonas            7532Vardenis8.32
Ramanauskas        7535Vardenis6.76
Pranevicius        7537Vardenis6.52
Ramanauskas        7540Vardenis7.48
Jankauskas         7541Vardenis5.96
Ramanauskas        7543Vardenis7.32
Urbonas            7544Vardenis7.92
Urbonas            7545Vardenis5.16
Butkus             7546Vardenis8.24
Ramanauskas        7547Vardenis6.56
Vasiliauskas       7549Vardenis8.80
Navickas           7551Vardenis6.28
Pranevicius        7552Vardenis6.52
Urbonas            7555Vardenis7.32
Ramanauskas        7557Vardenis7.12
Vasiliauskas       7559Vardenis5.40
Vasiliauskas       7560Vardenis6.68
Navickas           7564Vardenis6.00
Jankauskas         7566Vardenis6.16
Butkus             7567Vardenis7.16
Urbonas            7570Vardenis6.04
Petrauskas         7572Vardenis6.32
Jankauskas         7573Vardenis6.52
Kazlauskas         7574Vardenis7.12
Navickas           7576Vardenis7.52
Petrauskas         7578Vardenis5.68
Ramanauskas        7579Vardenis7.08
Kazlauskas         7581Vardenis6.08
Petrauskas         7582Vardenis7.72
Navickas           7583Vardenis6.36
Petrauskas         7585Vardenis7.56
Urbonas            7586Vardenis5.00
Petrauskas         7587Vardenis6.00
Butkus             7589Vardenis7.00
Jankauskas         7591Vardenis6.92
Urbonas            7592Vardenis5.96
Ramanauskas        7594Vardenis7.64
Jankauskas         7595Vardenis7.24
Petrauskas         7596Vardenis8.16
Petrauskas         7597Vardenis5.32
Ramanauskas        7599Vardenis7.12
Urbonas            7602Vardenis7.12
Butkus             7604Vardenis8.36
Navickas           7606Vardenis8.20
Pranevicius        7608Vardenis5.60
Urbonas            7610Vardenis7.92
Butkus             7611Vardenis6.20
Petrauskas         7612Vardenis5.48
Butkus             7616Vardenis5.36
Petrauskas         7619Vardenis8.24
Ramanauskas        7620Vardenis7.16
Kavaliauskas       7622Vardenis6.48
Kazlauskas         7623Vardenis6.36
Navickas           7625Vardenis7.80
Navickas           7629Vardenis9.00
Petrauskas         7630Vardenis7.60
Jankauskas         7633Vardenis7.80
Pranevicius        7634Vardenis6.80
Kavaliauskas       7635Vardenis8.00
Navickas           7638Vardenis6.84
Jankauskas         7641Vardenis9.12
Pranevicius        7642Vardenis7.52
Kazlauskas         7643Vardenis5.04
Kavaliauskas       7644Vardenis6.36
Navickas           7645Vardenis5.64
Vasiliauskas       7646Vardenis5.20
Ramanauskas        7647Vardenis6.84
Urbonas            7648Vardenis7.36
Kazlauskas         7649Vardenis7.64
Navickas           7652Vardenis6.08
Kazlauskas         7654Vardenis5.00
Jankauskas         7656Vardenis5.16
Kavaliauskas       7661Vardenis7.36
Urbonas            7663Vardenis5.80
Kazlauskas         7666Vardenis5.32
Vasiliauskas       7667Vardenis5.08
Kavaliauskas       7668Vardenis7.08
Kavaliauskas       7671Vardenis6.60
Ramanauskas        7674Vardenis7.24
Jankauskas         7675Vardenis7.08
Ramanauskas        7676Vardenis5.40
Butkus             7677Vardenis6.64
Kazlauskas         7678Vardenis8.64
Kavaliauskas       7679Vardenis7.12
Ramanauskas        7680Vardenis5.12
Vasiliauskas       7682Vardenis7.08
Butkus             7684Vardenis7.84
Ramanauskas        7687Vardenis5.56
Jankauskas         7688Vardenis6.20
Petrauskas         7690Vardenis8.24
Kavaliauskas       7691Vardenis6.68
Urbonas            7692Vardenis6.36
Kazlauskas         7694Vardenis7.32
Kavaliauskas       7696Vardenis5.88
Pranevicius        7698Vardenis6.96
Butkus             7702Vardenis7.08
Kazlauskas         7705Vardenis7.04
Ramanauskas        7707Vardenis5.08
Kazlauskas         7710Vardenis8.48
Kazlauskas         7711Vardenis8.20
Pranevicius        7714Vardenis5.28
Kazlauskas         7716Vardenis6.48
Butkus             7717Vardenis6.80
Butkus             7719Vardenis5.24
Jankauskas         7722Vardenis6.56
Urbonas            7723Vardenis8.32
Vasiliauskas       7725Vardenis5.32
Kazlauskas         7726Vardenis5.52
Navickas           7727Vardenis6.40
Kavaliauskas       7728Vardenis7.04
Petrauskas         7731Vardenis7.68
Kavaliauskas       7732Vardenis5.20
Petrauskas         7733Vardenis7.52
Ramanauskas        7735Vardenis6.28
Urbonas            7737Vardenis6.48
Pranevicius        7738Vardenis8.00
Jankauskas         7741Vardenis5.52
Butkus             7743Vardenis8.08
Kavaliauskas       7745Vardenis6.20
Jankauskas         7746Vardenis6.04
Vasiliauskas       7747Vardenis6.00
Navickas           7748Vardenis5.44
Kavaliauskas       7750Vardenis6.60
Butkus             7751Vardenis6.32
Petrauskas         7754Vardenis8.36
Ramanauskas        7756Vardenis5.48
Vasiliauskas       7757Vardenis6.52
Pranevicius        7759Vardenis7.40
Petrauskas         7761Vardenis7.52
Petrauskas         7764Vardenis7.12
Vasiliauskas       7767Vardenis5.24
Pranevicius        7768Vardenis6.72
Pranevicius        7769Vardenis6.12
Ramanauskas        7770Vardenis6.48
Vasiliauskas       7771Vardenis8.04
Butkus             7772Vardenis6.68
Petrauskas         7776Vardenis7.92
Urbonas            7777Vardenis7.04
Jankauskas         7778Vardenis6.52
Kavaliauskas       7779Vardenis6.60
Butkus             7780Vardenis6.24
Kazlauskas         7781Vardenis8.16
Kazlauskas         7782Vardenis6.56
Urbonas            7783Vardenis5.52
Navickas           7784Vardenis7.84
Jankauskas         7785Vardenis6.40
Butkus             7786Vardenis6.28
Vasiliauskas       7787Vardenis5.80
Pranevicius        7790Vardenis6.00
Ramanauskas        7792Vardenis8.32
Petrauskas         7795Vardenis5.00
Ramanauskas        7796Vardenis8.08
Jankauskas         7797Vardenis6.76
Kazlauskas         7799Vardenis8.56
Kazlauskas         7800Vardenis5.64
Butkus             7801Vardenis8.76
Navickas           7803Vardenis7.52
Jankauskas         7804Vardenis5.56
Butkus             7805Vardenis6.68
Urbonas            7806Vardenis5.64
Petrauskas         7807Vardenis5.00
Jankauskas         7809Vardenis7.92
Pranevicius        7810Vardenis5.48
Jankauskas         7811Vardenis5.92
Vasiliauskas       7812Vardenis7.88
Jankauskas         7814Vardenis7.88
Urbonas            7816Vardenis5.60
Vasiliauskas       7817Vardenis6.24
Ramanauskas        7821Vardenis7.76
Jankauskas         7822Vardenis7.52
Kazlauskas         7824Vardenis8.16
Ramanauskas        7825Vardenis8.84
Pranevicius        7826Vardenis7.44
Kazlauskas         7827Vardenis6.56
Navickas           7828Vardenis8.56
Navickas           7829Vardenis7.52
Kazlauskas         7831Vardenis7.88
Petrauskas         7832Vardenis7.92
Petrauskas         7833Vardenis5.84
Ramanauskas        7836Vardenis8.32
Vasiliauskas       7838Vardenis6.88
Vasiliauskas       7839Vardenis7.04
Vasiliauskas       7840Vardenis7.20
Butkus             7841Vardenis7.40
Butkus             7845Vardenis6.60
Kavaliauskas       7846Vardenis9.20
Navickas           7847Vardenis7.92
Pranevicius        7848Vardenis5.52
Ramanauskas        7851Vardenis7.56
Jankauskas         7854Vardenis5.76
Vasiliauskas       7857Vardenis7.00
Pranevicius        7858Vardenis5.20
Navickas           7859Vardenis7.32
Urbonas            7862Vardenis7.32
Kavaliauskas       7863Vardenis7.40
Petrauskas         7864Vardenis5.60
Urbonas            7865Vardenis7.08
Kazlauskas         7870Vardenis8.48
Butkus             7871Vardenis5.12
Petrauskas         7873Vardenis7.36
Kavaliauskas       7875Vardenis5.56
Kavaliauskas       7879Vardenis8.32
Butkus             7880Vardenis6.88
Kazlauskas         7883Vardenis6.96
Kazlauskas         7885Vardenis6.44
Butkus             7886Vardenis7.32
Ramanauskas        7887Vardenis6.72
Butkus             7888Vardenis8.00
Kazlauskas         7892Vardenis5.68
Kazlauskas         7893Vardenis5.28
Kavaliauskas       7894Vardenis6.40
Navickas           7895Vardenis5.04
Kavaliauskas       7896Vardenis5.12
Ramanauskas        7898Vardenis8.72
Petrauskas         7899Vardenis6.88
Vasiliauskas       7901Vardenis6.72
Jankauskas         7902Vardenis5.92
Pranevicius        7903Vardenis7.12
Urbonas            7908Vardenis6.56
Navickas           7909Vardenis5.08
Petrauskas         7910Vardenis6.20
Petrauskas         7913Vardenis5.36
Petrauskas         7914Vardenis6.60
Butkus             7917Vardenis8.96
Navickas           7918Vardenis5.84
Ramanauskas        7920Vardenis5.32
Ramanauskas        7921Vardenis7.24
Vasiliauskas       7922Vardenis8.64
Butkus             7924Vardenis6.84
Navickas           7927Vardenis5.60
Butkus             7931Vardenis7.40
Petrauskas         7932Vardenis6.12
Kazlauskas         7933Vardenis6.56
Navickas           7935Vardenis6.80
Vasiliauskas       7936Vardenis6.36
Kavaliauskas       7937Vardenis5.08
Navickas           7939Vardenis7.56
Pranevicius        7942Vardenis7.92
Ramanauskas        7944Vardenis7.64
Butkus             7945Vardenis5.12
Petrauskas         7946Vardenis8.08
Petrauskas         7947Vardenis5.36
Navickas           7949Vardenis8.16
Petrauskas         7950Vardenis7.40
Butkus             7952Vardenis7.72
Kavaliauskas       7953Vardenis6.88
Ramanauskas        7954Vardenis7.40
Petrauskas         7955Vardenis8.00
Ramanauskas        7957Vardenis9.20
Jankauskas         7958Vardenis5.84
Kazlauskas         7959Vardenis5.80
Ramanauskas        7961Vardenis6.88
Vasiliauskas       7962Vardenis7.48
Butkus             7963Vardenis7.68
Kavaliauskas       7965Vardenis6.32
Jankauskas         7966Vardenis5.24
Pranevicius        7968Vardenis5.72
Navickas           7969Vardenis5.16
Pranevicius        7971Vardenis8.16
Vasiliauskas       7975Vardenis5.76
Urbonas            7976Vardenis5.60
Jankauskas         7977Vardenis5.80
Jankauskas         7978Vardenis7.20
Navickas           7979Vardenis5.32
Ramanauskas        7981Vardenis7.16
Vasiliauskas       7982Vardenis7.16
Jankauskas         7985Vardenis7.48
Kazlauskas         7986Vardenis6.52
Ramanauskas        7988Vardenis8.00
Vasiliauskas       7989Vardenis5.80
Petrauskas         7990Vardenis6.32
Pranevicius        7991Vardenis6.92
Urbonas            7992Vardenis8.12
Vasiliauskas       7994Vardenis6.00
Pranevicius        7995Vardenis5.72
Pranevicius        7996Vardenis8.88
Pranevicius        7998Vardenis6.64
Pranevicius        8000Vardenis7.04
Kazlauskas         8002Vardenis7.28
Petrauskas         8003Vardenis5.16
Kazlauskas         8004Vardenis7.68
Pranevicius        8005Vardenis8.24
Ramanauskas        8008Vardenis7.84
Petrauskas         8009Vardenis6.64
Petrauskas         8010Vardenis7.28
Vasiliauskas       8012Vardenis7.20
Kazlauskas         8014Vardenis8.16
Kavaliauskas       8015Vardenis8.16
Kavaliauskas       8016Vardenis6.52
Vasiliauskas       8017Vardenis8.32
Navickas           8019Vardenis8.20
Pranevicius        8021Vardenis8.32
Kazlauskas         8022Vardenis6.64
Butkus             8023Vardenis8.56
Kazlauskas         8024Vardenis7.20
Vasiliauskas       8025Vardenis8.08
Urbonas            8026Vardenis6.84
Jankauskas         8029Vardenis6.80
Navickas           8031Vardenis6.92
Urbonas            8033Vardenis5.52
Jankauskas         8034Vardenis8.00
Kavaliauskas       8035Vardenis8.24
Kavaliauskas       8036Vardenis6.12
Navickas           8037Vardenis7.68
Ramanauskas        8038Vardenis8.40
Urbonas            8040Vardenis5.96
Jankauskas         8042Vardenis7.52
Kavaliauskas       8044Vardenis7.08
Urbonas            8045Vardenis5.28
Kavaliauskas       8046Vardenis6.48
Kavaliauskas       8047Vardenis6.44
Jankauskas         8049Vardenis8.76
Jankauskas         8053Vardenis7.16
Vasiliauskas       8054Vardenis6.52
Petrauskas         8055Vardenis6.04
Ramanauskas        8056Vardenis8.40
Kazlauskas         8057Vardenis7.56
Navickas           8058Vardenis7.84
Petrauskas         8060Vardenis7.12
Pranevicius        8061Vardenis6.40
Butkus             8063Vardenis6.48
Navickas           8064Vardenis6.52
Ramanauskas        8066Vardenis5.48
Kazlauskas         8067Vardenis6.92
Butkus             8068Vardenis5.60
Kazlauskas         8070Vardenis5.96
Vasiliauskas       8072Vardenis5.04
Vasiliauskas       8074Vardenis8.16
Vasiliauskas       8075Vardenis6.44
Urbonas            8076Vardenis6.36
Kazlauskas         8077Vardenis6.64
Butkus             8080Vardenis6.00
Vasiliauskas       8082Vardenis6.40
Kazlauskas         8083Vardenis5.00
Vasiliauskas       8084Vardenis5.68
Pranevicius        8087Vardenis6.48
Kazlauskas         8091Vardenis7.44
Kazlauskas         8092Vardenis6.92
Pranevicius        8094Vardenis5.00
Kazlauskas         8095Vardenis6.80
Jankauskas         8098Vardenis5.40
Kazlauskas         8100Vardenis7.16
Petrauskas         8101Vardenis8.32
Kavaliauskas       8102Vardenis7.60
Navickas           8103Vardenis9.28
Petrauskas         8104Vardenis6.16
Urbonas            8105Vardenis6.60
Kavaliauskas       8106Vardenis5.72
Ramanauskas        8108Vardenis7.48
Navickas           8111Vardenis7.16
Pranevicius        8113Vardenis8.08
Jankauskas         8115Vardenis8.72
Kavaliauskas       8116Vardenis7.32
Navickas           8117Vardenis7.36
Kazlauskas         8119Vardenis7.96
Urbonas            8120Vardenis5.48
Navickas           8122Vardenis7.44
Butkus             8123Vardenis7.12
Jankauskas         8124Vardenis5.88
Kazlauskas         8125Vardenis7.20
Jankauskas         8126Vardenis7.00
Vasiliauskas       8127Vardenis5.40
Urbonas            8128Vardenis6.76
Kazlauskas         8130Vardenis8.48
Pranevicius        8132Vardenis8.04
Ramanauskas        8133Vardenis6.08
Petrauskas         8136Vardenis6.64
Kazlauskas         8137Vardenis8.40
Ramanauskas        8138Vardenis7.80
Urbonas            8139Vardenis7.92
Petrauskas         8140Vardenis7.52
Kazlauskas         8141Vardenis5.08
Kavaliauskas       8142Vardenis6.60
Vasiliauskas       8147Vardenis7.08
Butkus             8149Vardenis6.60
Butkus             8155Vardenis5.08
Butkus             8158Vardenis7.72
Pranevicius        8159Vardenis7.12
Urbonas            8161Vardenis7.80
Urbonas            8163Vardenis5.08
Ramanauskas        8164Vardenis8.00
Kazlauskas         8167Vardenis7.24
Vasiliauskas       8169Vardenis6.72
Navickas           8170Vardenis5.64
Vasiliauskas       8171Vardenis7.48
Pranevicius        8172Vardenis5.72
Kazlauskas         8176Vardenis8.48
Ramanauskas        8178Vardenis8.96
Kavaliauskas       8179Vardenis5.20
Kazlauskas         8180Vardenis5.56
Navickas           8182Vardenis8.24
Navickas           8183Vardenis7.52
Ramanauskas        8186Vardenis6.68
Jankauskas         8189Vardenis5.12
Vasiliauskas       8190Vardenis6.52
Ramanauskas        8191Vardenis7.92
Pranevicius        8192Vardenis8.08
Navickas           8196Vardenis5.84
Butkus             8197Vardenis5.04
Pranevicius        8199Vardenis5.28
Butkus             8200Vardenis8.48
Jankauskas         8202Vardenis7.32
Navickas           8203Vardenis8.00
Navickas           8206Vardenis7.68
Ramanauskas        8207Vardenis5.40
Navickas           8208Vardenis7.40
Petrauskas         8209Vardenis8.40
Navickas           8210Vardenis5.56
Kazlauskas         8211Vardenis9.12
Navickas           8213Vardenis6.84
Navickas           8218Vardenis8.32
Ramanauskas        8219Vardenis6.12
Pranevicius        8221Vardenis5.44
Ramanauskas        8225Vardenis5.60
Kavaliauskas       8227Vardenis5.60
Kavaliauskas       8228Vardenis6.40
Petrauskas         8229Vardenis5.84
Butkus             8231Vardenis5.52
Petrauskas         8232Vardenis8.32
Ramanauskas        8233Vardenis9.04
Navickas           8234Vardenis6.08
Kavaliauskas       8235Vardenis5.96
Jankauskas         8236Vardenis6.68
Petrauskas         8237Vardenis7.64
Butkus             8238Vardenis5.28
Jankauskas         8239Vardenis5.96
Kazlauskas         8240Vardenis8.24
Pranevicius        8241Vardenis8.24
Butkus             8243Vardenis7.48
Petrauskas         8244Vardenis7.84
Petrauskas         8245Vardenis5.84
Jankauskas         8246Vardenis7.60
Ramanauskas        8247Vardenis5.96
Navickas           8249Vardenis5.60
Butkus             8251Vardenis8.32
Petrauskas         8256Vardenis7.36
Butkus             8257Vardenis7.76
Ramanauskas        8260Vardenis7.92
Urbonas            8261Vardenis7.60
Ramanauskas        8262Vardenis5.68
Kavaliauskas       8267Vardenis6.00
Jankauskas         8268Vardenis9.12
Kazlauskas         8269Vardenis6.72
Pranevicius        8273Vardenis7.88
Vasiliauskas       8274Vardenis7.60
Butkus             8277Vardenis6.36
Butkus             8278Vardenis5.92
Pranevicius        8279Vardenis6.44
Ramanauskas        8280Vardenis7.64
Butkus             8281Vardenis5.56
Jankauskas         8282Vardenis6.64
Vasiliauskas       8283Vardenis5.96
Navickas           8284Vardenis5.68
Ramanauskas        8285Vardenis6.28
Butkus             8287Vardenis7.52
Ramanauskas        8289Vardenis5.04
Butkus             8290Vardenis5.40
Jankauskas         8291Vardenis5.84
Pranevicius        8292Vardenis6.32
Vasiliauskas       8293Vardenis7.40
Vasiliauskas       8295Vardenis7.36
Kazlauskas         8297Vardenis6.04
Butkus             8299Vardenis8.20
Pranevicius        8300Vardenis6.88
Petrauskas         8301Vardenis8.12
Kavaliauskas       8302Vardenis8.48
Pranevicius        8304Vardenis6.56
Pranevicius        8306Vardenis5.56
Kavaliauskas       8310Vardenis7.84
Kavaliauskas       8312Vardenis6.00
Petrauskas         8317Vardenis7.32
Butkus             8318Vardenis5.68
Kazlauskas         8321Vardenis5.64
Jankauskas         8322Vardenis6.16
Ramanauskas        8323Vardenis8.56
Navickas           8324Vardenis5.36
Vasiliauskas       8326Vardenis5.72
Jankauskas         8328Vardenis5.04
Butkus             8329Vardenis7.96
Urbonas            8330Vardenis6.40
Butkus             8331Vardenis8.56
Ramanauskas        8332Vardenis6.60
Kavaliauskas       8333Vardenis5.60
Jankauskas         8334Vardenis7.20
Kavaliauskas       8335Vardenis6.20
Butkus             8337Vardenis5.64
Navickas           8340Vardenis6.32
Butkus             8341Vardenis5.48
Petrauskas         8342Vardenis5.80
Pranevicius        8343Vardenis6.40
Pranevicius        8344Vardenis5.48
Vasiliauskas       8345Vardenis5.72
Jankauskas         8347Vardenis8.32
Urbonas            8348Vardenis8.52
Jankauskas         8350Vardenis7.08
Kazlauskas         8351Vardenis6.20
Pranevicius        8353Vardenis7.40
Vasiliauskas       8358Vardenis5.64
Navickas           8359Vardenis8.16
Butkus             8361Vardenis7.36
Kazlauskas         8362Vardenis6.16
Jankauskas         8364Vardenis7.00
Urbonas            8365Vardenis5.24
Ramanauskas        8368Vardenis7.36
Urbonas            8370Vardenis7.72
Jankauskas         8373Vardenis8.24
Ramanauskas        8374Vardenis5.32
Butkus             8376Vardenis7.08
Navickas           8377Vardenis6.80
Kavaliauskas       8378Vardenis9.04
Pranevicius        8379Vardenis5.04
Kazlauskas         8380Vardenis5.04
Pranevicius        8382Vardenis6.92
Urbonas            8384Vardenis5.80
Urbonas            8385Vardenis5.80
Jankauskas         8386Vardenis8.40
Pranevicius        8388Vardenis8.56
Petrauskas         8389Vardenis5.40
Vasiliauskas       8394Vardenis5.16
Urbonas            8396Vardenis5.72
Butkus             8399Vardenis5.36
Petrauskas         8401Vardenis7.16
Butkus             8402Vardenis7.96
Kavaliauskas       8403Vardenis7.08
Kazlauskas         8405Vardenis5.12
Ramanauskas        8408Vardenis5.56
Butkus             8409Vardenis6.88
Pranevicius        8411Vardenis7.44
Kavaliauskas       8416Vardenis6.00
Butkus             8417Vardenis8.88
Petrauskas         8422Vardenis6.20
Navickas           8426Vardenis8.72
Butkus             8428Vardenis7.84
Urbonas            8429Vardenis6.00
Vasiliauskas       8432Vardenis6.96
Kavaliauskas       8433Vardenis7.56
Pranevicius        8435Vardenis5.72
Petrauskas         8436Vardenis5.52
Kavaliauskas       8438Vardenis7.16
Navickas           8441Vardenis7.44
Petrauskas         8442Vardenis5.88
Urbonas            8443Vardenis8.04
Kavaliauskas       8444Vardenis8.56
Urbonas            8446Vardenis7.96
Kavaliauskas       8449Vardenis5.80
Jankauskas         8450Vardenis7.40
Butkus             8452Vardenis5.92
Kazlauskas         8453Vardenis5.04
Urbonas            8454Vardenis7.52
Butkus             8455Vardenis6.44
Jankauskas         8456Vardenis6.56
Vasiliauskas       8458Vardenis6.92
Ramanauskas        8460Vardenis8.24
Urbonas            8465Vardenis5.56
Urbonas            8467Vardenis7.84
Ramanauskas        8468Vardenis8.04
Butkus             8469Vardenis7.44
Jankauskas         8471Vardenis5.36
Urbonas            8472Vardenis5.84
Butkus             8474Vardenis7.60
Navickas           8475Vardenis8.16
Petrauskas         8476Vardenis5.24
Kazlauskas         8477Vardenis6.36
Pranevicius        8478Vardenis7.32
Kavaliauskas       8480Vardenis6.00
Petrauskas         8481Vardenis5.04
Navickas           8482Vardenis6.40
Jankauskas         8483Vardenis7.40
Navickas           8484Vardenis5.56
Kazlauskas         8488Vardenis5.08
Kazlauskas         8489Vardenis6.44
Jankauskas         8490Vardenis7.64
Kavaliauskas       8492Vardenis5.32
Pranevicius        8494Vardenis8.28
Kavaliauskas       8495Vardenis5.12
Vasiliauskas       8496Vardenis7.92
Ramanauskas        8497Vardenis8.76
Petrauskas         8498Vardenis9.44
Butkus             8500Vardenis7.24
Petrauskas         8502Vardenis5.24
Butkus             8503Vardenis6.84
Butkus             8504Vardenis6.16
Vasiliauskas       8505Vardenis6.88
Jankauskas         8506Vardenis6.32
Petrauskas         8507Vardenis6.08
Urbonas            8508Vardenis7.52
Pranevicius        8512Vardenis5.84
Urbonas            8515Vardenis7.32
Butkus             8516Vardenis6.96
Pranevicius        8517Vardenis5.08
Petrauskas         8518Vardenis7.28
Navickas           8519Vardenis7.28
Kazlauskas         8522Vardenis7.52
Navickas           8524Vardenis5.56
Butkus             8525Vardenis7.08
Kazlauskas         8526Vardenis7.48
Jankauskas         8528Vardenis7.52
Vasiliauskas       8529Vardenis6.56
Kazlauskas         8530Vardenis7.04
Petrauskas         8531Vardenis5.48
Navickas           8532Vardenis7.96
Jankauskas         8536Vardenis6.00
Petrauskas         8538Vardenis7.52
Petrauskas         8539Vardenis5.40
Petrauskas         8540Vardenis5.12
Pranevicius        8541Vardenis5.72
Urbonas            8542Vardenis8.56
Vasiliauskas       8543Vardenis5.32
Pranevicius        8544Vardenis8.12
Jankauskas         8545Vardenis5.60
Navickas           8546Vardenis7.40
Kazlauskas         8548Vardenis7.52
Kazlauskas         8550Vardenis8.40
Petrauskas         8552Vardenis8.04
Jankauskas         8555Vardenis7.12
Urbonas            8556Vardenis7.00
Navickas           8557Vardenis6.88
Kavaliauskas       8560Vardenis6.88
Petrauskas         8563Vardenis8.08
Petrauskas         8565Vardenis5.52
Butkus             8566Vardenis5.84
Vasiliauskas       8567Vardenis6.16
Jankauskas         8568Vardenis6.52
Ramanauskas        8569Vardenis8.08
Pranevicius        8571Vardenis6.48
Jankauskas         8573Vardenis5.32
Kazlauskas         8574Vardenis5.36
Butkus             8576Vardenis6.00
Ramanauskas        8577Vardenis8.12
Pranevicius        8578Vardenis6.88
Butkus             8580Vardenis6.00
Ramanauskas        8582Vardenis6.52
Pranevicius        8583Vardenis8.60
Petrauskas         8585Vardenis7.56
Navickas           8586Vardenis8.08
Ramanauskas        8589Vardenis6.80
Pranevicius        8590Vardenis6.04
Ramanauskas        8591Vardenis5.88
Petrauskas         8596Vardenis5.36
Navickas           8597Vardenis7.48
Pranevicius        8598Vardenis6.40
Vasiliauskas       8600Vardenis5.24
Ramanauskas        8601Vardenis5.08
Kavaliauskas       8602Vardenis7.28
Kavaliauskas       8603Vardenis7.52
Butkus             8606Vardenis5.20
Vasiliauskas       8608Vardenis6.40
Vasiliauskas       8609Vardenis7.20
Kavaliauskas       8610Vardenis6.72
Petrauskas         8611Vardenis7.04
Butkus             8612Vardenis7.28
Jankauskas         8613Vardenis5.68
Vasiliauskas       8616Vardenis6.36
Navickas           8617Vardenis8.12
Navickas           8618Vardenis8.00
Petrauskas         8622Vardenis6.92
Vasiliauskas       8623Vardenis5.48
Ramanauskas        8625Vardenis8.00
Jankauskas         8627Vardenis8.20
Pranevicius        8628Vardenis7.40
Kazlauskas         8629Vardenis5.28
Jankauskas         8631Vardenis7.56
Navickas           8632Vardenis7.20
Urbonas            8633Vardenis7.80
Pranevicius        8637Vardenis7.40
Pranevicius        8638Vardenis8.84
Navickas           8639Vardenis7.52
Urbonas            8640Vardenis8.76
Navickas           8641Vardenis7.36
Pranevicius        8642Vardenis7.24
Urbonas            8643Vardenis7.28
Vasiliauskas       8644Vardenis7.44
Kavaliauskas       8647Vardenis6.88
Vasiliauskas       8650Vardenis6.00
Urbonas            8652Vardenis5.20
Jankauskas         8653Vardenis6.96
Kazlauskas         8654Vardenis6.56
Kazlauskas         8656Vardenis7.96
Kavaliauskas       8657Vardenis8.92
Butkus             8659Vardenis8.00
Butkus             8660Vardenis5.68
Petrauskas         8661Vardenis8.28
Kazlauskas         8663Vardenis6.44
Navickas           8667Vardenis7.36
Pranevicius        8668Vardenis7.28
Vasiliauskas       8669Vardenis5.04
Ramanauskas        8671Vardenis5.56
Urbonas            8672Vardenis7.40
Kazlauskas         8675Vardenis7.52
Jankauskas         8677Vardenis5.68
Kavaliauskas       8678Vardenis5.92
Navickas           8680Vardenis6.56
Kazlauskas         8681Vardenis6.40
Kavaliauskas       8682Vardenis5.40
Ramanauskas        8683Vardenis6.32
Butkus             8684Vardenis8.04
Butkus             8685Vardenis5.64
Kazlauskas         8689Vardenis7.24
Kazlauskas         8690Vardenis6.96
Navickas           8691Vardenis8.88
Navickas           8693Vardenis6.88
Urbonas            8694Vardenis8.72
Ramanauskas        8698Vardenis5.16
Petrauskas         8699Vardenis5.92
Jankauskas         8700Vardenis8.64
Vasiliauskas       8705Vardenis7.12
Kavaliauskas       8706Vardenis7.12
Kazlauskas         8708Vardenis7.84
Kazlauskas         8710Vardenis5.00
Urbonas            8711Vardenis6.96
Navickas           8714Vardenis5.72
Petrauskas         8715Vardenis5.16
Pranevicius        8716Vardenis7.96
Pranevicius        8719Vardenis5.56
Petrauskas         8720Vardenis5.96
Vasiliauskas       8722Vardenis8.24
Ramanauskas        8724Vardenis7.92
Navickas           8727Vardenis5.24
Urbonas            8732Vardenis6.76
Urbonas            8733Vardenis6.44
Pranevicius        8734Vardenis7.76
Ramanauskas        8736Vardenis7.52
Butkus             8738Vardenis6.84
Pranevicius        8742Vardenis6.48
Kavaliauskas       8746Vardenis7.44
Petrauskas         8747Vardenis7.56
Kazlauskas         8748Vardenis5.48
Urbonas            8749Vardenis7.80
Ramanauskas        8750Vardenis6.24
Kazlauskas         8751Vardenis7.36
Vasiliauskas       8756Vardenis7.04
Butkus             8760Vardenis6.40
Petrauskas         8761Vardenis7.96
Pranevicius        8764Vardenis5.00
Pranevicius        8767Vardenis5.20
Vasiliauskas       8768Vardenis6.48
Kavaliauskas       8769Vardenis5.40
Navickas           8770Vardenis6.20
