Pavarde            Vardas       Galutinis
Jankauskas         77458Vardenis3.32
Vasiliauskas       77463Vardenis4.24
Petrauskas         77464Vardenis3.68
Pranevicius        77466Vardenis4.80
Butkus             77467Vardenis2.96
Petrauskas         77470Vardenis3.28
Urbonas            77472Vardenis1.88
Petrauskas         77473Vardenis2.88
Kazlauskas         77475Vardenis2.84
Butkus             77476Vardenis3.44
Pranevicius        77481Vardenis2.88
Urbonas            77484Vardenis4.80
Navickas           77485Vardenis3.56
Navickas           77489Vardenis3.28
Pranevicius        77491Vardenis3.12
Pranevicius        77492Vardenis4.48
Navickas           77493Vardenis4.28
Butkus             77495Vardenis4.64
Urbonas            77496Vardenis3.84
Petrauskas         77501Vardenis2.52
Jankauskas         77502Vardenis3.16
Jankauskas         77506Vardenis2.04
Butkus             77512Vardenis4.48
Butkus             77514Vardenis2.68
Butkus             77515Vardenis2.60
Butkus             77516Vardenis4.08
Butkus             77520Vardenis3.68
Butkus             77521Vardenis3.64
Jankauskas         77524Vardenis4.92
Petrauskas         77526Vardenis4.84
Butkus             77527Vardenis4.76
Butkus             77530Vardenis4.24
Pranevicius        77532Vardenis4.40
Kavaliauskas       77533Vardenis4.56
Navickas           77534Vardenis3.08
Butkus             77535Vardenis4.16
Petrauskas         77537Vardenis2.52
Urbonas            77538Vardenis3.84
Kavaliauskas       77539Vardenis3.48
Petrauskas         77541Vardenis4.56
Jankauskas         77545Vardenis4.84
Kavaliauskas       77551Vardenis4.44
Ramanauskas        77552Vardenis2.92
Jankauskas         77554Vardenis4.00
Kazlauskas         77564Vardenis4.80
Jankauskas         77572Vardenis4.84
Urbonas            77574Vardenis4.08
Kazlauskas         77577Vardenis2.84
Jankauskas         77578Vardenis4.84
Pranevicius        77582Vardenis2.32
Ramanauskas        77583Vardenis4.60
Urbonas            77584Vardenis4.60
Jankauskas         77586Vardenis2.56
Urbonas            77589Vardenis3.56
Navickas           77590Vardenis2.20
Butkus             77592Vardenis3.84
Kazlauskas         77598Vardenis2.60
Petrauskas         77600Vardenis2.72
Kavaliauskas       77605Vardenis3.00
Butkus             77606Vardenis3.44
Ramanauskas        77607Vardenis2.80
Ramanauskas        77608Vardenis2.80
Jankauskas         77611Vardenis3.56
Kazlauskas         77614Vardenis4.00
Pranevicius        77615Vardenis3.52
Butkus             77617Vardenis2.52
Ramanauskas        77618Vardenis3.92
Vasiliauskas       77620Vardenis3.92
Kazlauskas         77621Vardenis4.68
Urbonas            77622Vardenis2.60
Pranevicius        77623Vardenis2.60
Kazlauskas         77625Vardenis3.64
Vasiliauskas       77626Vardenis4.36
Pranevicius        77627Vardenis3.80
Kazlauskas         77628Vardenis4.60
Pranevicius        77630Vardenis2.52
Butkus             77632Vardenis3.36
Ramanauskas        77636Vardenis3.32
Urbonas            77638Vardenis3.04
Petrauskas         77639Vardenis4.84
Urbonas            77645Vardenis3.60
Butkus             77648Vardenis4.28
Ramanauskas        77650Vardenis2.64
Urbonas            77656Vardenis3.76
Urbonas            77657Vardenis4.12
Petrauskas         77658Vardenis4.44
Urbonas            77659Vardenis2.68
Jankauskas         77660Vardenis3.44
Jankauskas         77661Vardenis4.24
Ramanauskas        77662Vardenis4.24
Kazlauskas         77663Vardenis3.76
Urbonas            77664Vardenis4.08
Ramanauskas        77667Vardenis3.88
Petrauskas         77668Vardenis4.20
Ramanauskas        77671Vardenis4.36
Urbonas            77673Vardenis2.72
Kavaliauskas       77674Vardenis4.24
Butkus             77676Vardenis4.92
Navickas           77685Vardenis2.96
Petrauskas         77687Vardenis3.88
Petrauskas         77689Vardenis4.56
Urbonas            77690Vardenis3.36
Petrauskas         77691Vardenis3.12
Kavaliauskas       77692Vardenis3.88
Pranevicius        77693Vardenis4.76
Butkus             77695Vardenis4.16
Vasiliauskas       77698Vardenis4.40
Ramanauskas        77699Vardenis4.44
Jankauskas         77702Vardenis4.52
Urbonas            77703Vardenis3.72
Vasiliauskas       77705Vardenis3.00
Pranevicius        77713Vardenis3.92
Ramanauskas        77715Vardenis3.60
Jankauskas         77716Vardenis4.52
Navickas           77718Vardenis3.68
Kazlauskas         77719Vardenis2.28
Butkus             77720Vardenis4.76
Navickas           77722Vardenis4.60
Jankauskas         77725Vardenis3.80
Jankauskas         77726Vardenis3.60
Kazlauskas         77727Vardenis4.12
Kazlauskas         77729Vardenis2.76
Urbonas            77731Vardenis1.72
Ramanauskas        77735Vardenis3.16
Kazlauskas         77740Vardenis2.44
Ramanauskas        77742Vardenis3.24
Vasiliauskas       77743Vardenis4.20
Ramanauskas        77744Vardenis4.92
Pranevicius        77745Vardenis2.64
Pranevicius        77750Vardenis4.76
Navickas           77757Vardenis2.80
Petrauskas         77759Vardenis3.48
Petrauskas         77765Vardenis4.76
Petrauskas         77767Vardenis4.68
Navickas           77768Vardenis3.68
Petrauskas         77777Vardenis4.84
Petrauskas         77781Vardenis3.52
Jankauskas         77786Vardenis3.32
Butkus             77789Vardenis2.84
Butkus             77794Vardenis4.12
Navickas           77795Vardenis2.60
Navickas           77797Vardenis3.00
Kazlauskas         77799Vardenis3.20
Kazlauskas         77806Vardenis2.68
Petrauskas         77811Vardenis4.84
Ramanauskas        77813Vardenis4.40
Jankauskas         77814Vardenis4.16
Navickas           77818Vardenis3.40
Navickas           77820Vardenis4.88
Jankauskas         77821Vardenis4.32
Ramanauskas        77823Vardenis3.28
Urbonas            77824Vardenis2.72
Jankauskas         77829Vardenis3.84
Pranevicius        77831Vardenis4.92
Butkus             77832Vardenis4.32
Petrauskas         77835Vardenis3.56
Jankauskas         77839Vardenis2.44
Petrauskas         77846Vardenis4.00
Vasiliauskas       77849Vardenis4.12
Kazlauskas         77851Vardenis4.64
Ramanauskas        77853Vardenis4.36
Jankauskas         77854Vardenis3.64
Ramanauskas        77856Vardenis2.84
Pranevicius        77864Vardenis4.32
Urbonas            77866Vardenis3.44
Navickas           77868Vardenis2.52
Vasiliauskas       77869Vardenis2.04
Navickas           77870Vardenis4.24
Jankauskas         77871Vardenis2.64
Urbonas            77872Vardenis3.44
Navickas           77874Vardenis3.28
Kavaliauskas       77876Vardenis4.04
Urbonas            77880Vardenis4.08
Pranevicius        77883Vardenis4.84
Vasiliauskas       77884Vardenis3.24
Ramanauskas        77885Vardenis3.08
Vasiliauskas       77888Vardenis2.76
Navickas           77889Vardenis4.00
Navickas           77890Vardenis3.40
Ramanauskas        77891Vardenis4.48
Kavaliauskas       77892Vardenis3.24
Vasiliauskas       77902Vardenis4.44
Kazlauskas         77903Vardenis3.28
Petrauskas         77904Vardenis4.08
Jankauskas         77905Vardenis3.48
Ramanauskas        77907Vardenis2.60
Vasiliauskas       77910Vardenis4.96
Urbonas            77912Vardenis2.88
Vasiliauskas       77914Vardenis2.20
Urbonas            77915Vardenis4.24
Petrauskas         77921Vardenis3.52
Vasiliauskas       77929Vardenis3.44
Vasiliauskas       77930Vardenis2.60
Kavaliauskas       77933Vardenis1.80
Ramanauskas        77935Vardenis4.64
Vasiliauskas       77938Vardenis4.40
Pranevicius        77939Vardenis3.44
Vasiliauskas       77940Vardenis4.20
Urbonas            77943Vardenis4.04
Petrauskas         77947Vardenis3.32
Kavaliauskas       77952Vardenis3.76
Vasiliauskas       77953Vardenis3.36
Kazlauskas         77954Vardenis4.32
Butkus             77955Vardenis2.24
Pranevicius        77962Vardenis4.52
Jankauskas         77965Vardenis3.88
Butkus             77966Vardenis4.68
Ramanauskas        77968Vardenis3.36
Kazlauskas         77971Vardenis4.12
Jankauskas         77974Vardenis4.72
Jankauskas         77975Vardenis3.72
Petrauskas         77976Vardenis2.52
Ramanauskas        77977Vardenis3.08
Urbonas            77978Vardenis2.92
Urbonas            77979Vardenis4.16
Kazlauskas         77982Vardenis4.08
Petrauskas         77983Vardenis4.12
Kazlauskas         77986Vardenis3.80
Navickas           77987Vardenis4.40
Pranevicius        77988Vardenis2.44
Jankauskas         77992Vardenis2.52
Ramanauskas        77999Vardenis3.00
Urbonas            78000Vardenis4.20
Kazlauskas         78016Vardenis1.96
Kavaliauskas       78017Vardenis4.76
Urbonas            78018Vardenis4.20
Kazlauskas         78019Vardenis3.20
Petrauskas         78020Vardenis4.60
Pranevicius        78023Vardenis3.28
Urbonas            78026Vardenis3.72
Jankauskas         78027Vardenis3.28
Urbonas            78030Vardenis4.40
Kazlauskas         78035Vardenis3.52
Navickas           78042Vardenis4.52
Petrauskas         78045Vardenis2.60
Jankauskas         78046Vardenis4.00
Urbonas            78050Vardenis3.20
Vasiliauskas       78053Vardenis2.36
Navickas           78054Vardenis4.52
Pranevicius        78056Vardenis3.16
Kavaliauskas       78059Vardenis2.28
Urbonas            78064Vardenis2.80
Kazlauskas         78066Vardenis4.24
Navickas           78067Vardenis4.16
Kazlauskas         78072Vardenis4.64
Kazlauskas         78073Vardenis2.44
Vasiliauskas       78074Vardenis3.36
Vasiliauskas       78077Vardenis4.52
Kazlauskas         78078Vardenis2.76
Jankauskas         78081Vardenis4.28
Jankauskas         78084Vardenis4.96
Navickas           78086Vardenis4.76
Pranevicius        78087Vardenis2.96
Kazlauskas         78098Vardenis4.20
Jankauskas         78099Vardenis4.40
Urbonas            78100Vardenis4.92
Kazlauskas         78104Vardenis4.84
Urbonas            78105Vardenis2.20
Kazlauskas         78107Vardenis3.20
Kavaliauskas       78108Vardenis4.92
Jankauskas         78111Vardenis4.20
Kazlauskas         78113Vardenis3.16
Butkus             78114Vardenis4.76
Butkus             78119Vardenis2.96
Petrauskas         78123Vardenis3.40
Vasiliauskas       78124Vardenis3.80
Vasiliauskas       78127Vardenis4.04
Kavaliauskas       78129Vardenis2.28
Kazlauskas         78130Vardenis4.52
Kazlauskas         78135Vardenis4.76
Urbonas            78140Vardenis3.16
Petrauskas         78141Vardenis3.28
Petrauskas         78143Vardenis2.88
Jankauskas         78145Vardenis2.92
Navickas           78146Vardenis4.76
Urbonas            78148Vardenis4.48
Navickas           78149Vardenis4.04
Petrauskas         78153Vardenis4.40
Butkus             78154Vardenis3.16
Vasiliauskas       78160Vardenis2.60
Urbonas            78163Vardenis4.52
Ramanauskas        78167Vardenis4.44
Kazlauskas         78168Vardenis3.44
Vasiliauskas       78169Vardenis4.40
Kazlauskas         78173Vardenis3.48
Ramanauskas        78176Vardenis3.32
Jankauskas         78180Vardenis4.72
Ramanauskas        78181Vardenis3.60
Kazlauskas         78185Vardenis2.20
Kavaliauskas       78188Vardenis2.76
Pranevicius        78189Vardenis2.28
Kazlauskas         78190Vardenis3.12
Kazlauskas         78194Vardenis4.44
Jankauskas         78195Vardenis2.52
Pranevicius        78196Vardenis3.00
Butkus             78198Vardenis4.80
Kavaliauskas       78200Vardenis3.72
Butkus             78202Vardenis2.72
Ramanauskas        78204Vardenis2.20
Butkus             78205Vardenis2.96
Ramanauskas        78206Vardenis2.68
Pranevicius        78207Vardenis3.84
Vasiliauskas       78209Vardenis4.44
Kazlauskas         78211Vardenis4.24
Vasiliauskas       78216Vardenis4.48
Vasiliauskas       78217Vardenis3.24
Butkus             78218Vardenis4.00
Kazlauskas         78225Vardenis3.76
Jankauskas         78226Vardenis3.68
Ramanauskas        78230Vardenis4.80
Navickas           78233Vardenis4.72
Urbonas            78235Vardenis3.68
Kavaliauskas       78240Vardenis2.80
Petrauskas         78242Vardenis4.48
Navickas           78246Vardenis3.84
Petrauskas         78247Vardenis3.16
Vasiliauskas       78248Vardenis4.60
Ramanauskas        78249Vardenis3.88
Petrauskas         78252Vardenis3.24
Navickas           78253Vardenis4.64
Butkus             78255Vardenis4.92
Urbonas            78256Vardenis4.00
Kavaliauskas       78257Vardenis3.76
Pranevicius        78259Vardenis3.76
Urbonas            78260Vardenis2.36
Butkus             78261Vardenis2.52
Vasiliauskas       78263Vardenis2.36
Kavaliauskas       78267Vardenis2.04
Vasiliauskas       78271Vardenis4.96
Butkus             78274Vardenis4.72
Urbonas            78277Vardenis4.68
Jankauskas         78278Vardenis3.00
Petrauskas         78280Vardenis4.36
Navickas           78281Vardenis2.96
Urbonas            78282Vardenis3.16
Kazlauskas         78284Vardenis4.64
Butkus             78285Vardenis2.64
Petrauskas         78290Vardenis1.88
Vasiliauskas       78293Vardenis4.16
Ramanauskas        78294Vardenis2.84
Jankauskas         78295Vardenis2.76
Kavaliauskas       78298Vardenis4.16
Kazlauskas         78300Vardenis3.76
Kavaliauskas       78303Vardenis4.28
Pranevicius        78308Vardenis3.32
Kazlauskas         78309Vardenis2.56
Navickas           78310Vardenis4.60
Butkus             78311Vardenis3.48
Ramanauskas        78312Vardenis2.28
Ramanauskas        78315Vardenis2.92
Butkus             78317Vardenis4.96
Vasiliauskas       78326Vardenis4.20
Petrauskas         78334Vardenis4.08
Petrauskas         78336Vardenis4.60
Pranevicius        78339Vardenis2.96
Jankauskas         78341Vardenis4.56
Kavaliauskas       78346Vardenis3.56
Urbonas            78349Vardenis4.40
Pranevicius        78350Vardenis2.56
Kavaliauskas       78352Vardenis3.84
Kavaliauskas       78355Vardenis4.08
Kazlauskas         78360Vardenis3.48
Pranevicius        78361Vardenis3.88
Kavaliauskas       78362Vardenis4.12
Kavaliauskas       78363Vardenis4.08
Butkus             78365Vardenis2.48
Jankauskas         78366Vardenis4.88
Kavaliauskas       78369Vardenis3.28
Navickas           78372Vardenis4.68
Ramanauskas        78376Vardenis2.72
Kazlauskas         78382Vardenis2.92
Butkus             78384Vardenis3.00
Urbonas            78386Vardenis4.52
Butkus             78390Vardenis3.56
Kazlauskas         78394Vardenis3.16
Butkus             78397Vardenis1.80
Pranevicius        78399Vardenis3.36
Ramanauskas        78400Vardenis2.72
Jankauskas         78401Vardenis3.44
Navickas           78402Vardenis4.24
Petrauskas         78404Vardenis3.60
Kavaliauskas       78408Vardenis4.28
Kazlauskas         78409Vardenis4.16
Ramanauskas        78411Vardenis3.32
Ramanauskas        78413Vardenis3.08
Butkus             78414Vardenis3.48
Urbonas            78417Vardenis2.60
Vasiliauskas       78422Vardenis2.84
Vasiliauskas       78423Vardenis3.64
Navickas           78427Vardenis2.20
Kavaliauskas       78429Vardenis4.28
Vasiliauskas       78435Vardenis4.20
Kazlauskas         78436Vardenis2.92
Ramanauskas        78440Vardenis3.08
Petrauskas         78441Vardenis4.96
Kavaliauskas       78444Vardenis3.76
Ramanauskas        78447Vardenis4.76
Kazlauskas         78450Vardenis3.76
Vasiliauskas       78451Vardenis4.04
Jankauskas         78453Vardenis4.76
Kazlauskas         78458Vardenis2.64
Pranevicius        78460Vardenis3.00
Ramanauskas        78466Vardenis3.88
Pranevicius        78467Vardenis3.80
Kavaliauskas       78469Vardenis4.04
Kavaliauskas       78472Vardenis3.92
Kavaliauskas       78473Vardenis3.20
Vasiliauskas       78474Vardenis2.68
Butkus             78476Vardenis3.64
Kazlauskas         78479Vardenis3.52
Kazlauskas         78480Vardenis3.04
Pranevicius        78481Vardenis2.84
Kavaliauskas       78485Vardenis3.28
Navickas           78489Vardenis3.20
Kavaliauskas       78491Vardenis3.96
Kazlauskas         78492Vardenis3.84
Vasiliauskas       78494Vardenis2.28
Navickas           78496Vardenis2.20
Kazlauskas         78498Vardenis2.76
Petrauskas         78499Vardenis2.92
Pranevicius        78503Vardenis4.20
Vasiliauskas       78506Vardenis3.48
Pranevicius        78508Vardenis4.52
Kavaliauskas       78509Vardenis4.28
Navickas           78510Vardenis4.80
Navickas           78512Vardenis3.36
Butkus             78513Vardenis4.96
Kavaliauskas       78520Vardenis2.76
Ramanauskas        78522Vardenis4.76
Jankauskas         78533Vardenis4.08
Pranevicius        78534Vardenis4.24
Vasiliauskas       78537Vardenis4.28
Butkus             78541Vardenis4.04
Navickas           78543Vardenis4.40
Navickas           78544Vardenis4.32
Kazlauskas         78546Vardenis4.92
Petrauskas         78547Vardenis3.16
Vasiliauskas       78550Vardenis3.32
Pranevicius        78551Vardenis3.00
Pranevicius        78552Vardenis4.36
Vasiliauskas       78553Vardenis3.12
Pranevicius        78554Vardenis3.64
Ramanauskas        78556Vardenis2.96
Jankauskas         78557Vardenis4.16
Pranevicius        78558Vardenis4.00
Kavaliauskas       78559Vardenis2.52
Kazlauskas         78562Vardenis4.00
Ramanauskas        78563Vardenis3.40
Kavaliauskas       78565Vardenis4.04
Kazlauskas         78569Vardenis4.44
Jankauskas         78572Vardenis2.60
Ramanauskas        78573Vardenis3.80
Ramanauskas        78575Vardenis3.48
Kavaliauskas       78578Vardenis4.32
Petrauskas         78580Vardenis3.56
Butkus             78581Vardenis4.72
Urbonas            78589Vardenis4.76
Butkus             78591Vardenis3.60
Petrauskas         78592Vardenis4.36
Petrauskas         78593Vardenis2.56
Jankauskas         78594Vardenis3.44
Jankauskas         78596Vardenis4.84
Butkus             78597Vardenis3.88
Jankauskas         78600Vardenis3.88
Vasiliauskas       78601Vardenis4.40
Pranevicius        78609Vardenis4.36
Butkus             78614Vardenis3.48
Kazlauskas         78617Vardenis4.88
Jankauskas         78621Vardenis4.84
Ramanauskas        78624Vardenis3.12
Ramanauskas        78625Vardenis3.04
Pranevicius        78627Vardenis3.88
Vasiliauskas       78629Vardenis3.68
Kazlauskas         78630Vardenis2.92
Urbonas            78632Vardenis4.84
Jankauskas         78633Vardenis4.84
Urbonas            78634Vardenis2.52
Butkus             78635Vardenis4.24
Petrauskas         78636Vardenis3.16
Kazlauskas         78638Vardenis3.88
Jankauskas         78641Vardenis2.36
Navickas           78642Vardenis3.16
Kavaliauskas       78643Vardenis3.88
Petrauskas         78646Vardenis4.44
Butkus             78647Vardenis3.24
Jankauskas         78648Vardenis3.00
Vasiliauskas       78649Vardenis4.00
Butkus             78651Vardenis3.88
Urbonas            78652Vardenis2.64
Butkus             78653Vardenis4.56
Urbonas            78654Vardenis3.44
Urbonas            78661Vardenis3.00
Urbonas            78662Vardenis2.28
Butkus             78664Vardenis4.88
Butkus             78667Vardenis4.00
Kavaliauskas       78670Vardenis3.24
Kavaliauskas       78672Vardenis2.12
Navickas           78676Vardenis4.20
Pranevicius        78677Vardenis3.92
Kazlauskas         78679Vardenis4.16
Urbonas            78680Vardenis3.96
Navickas           78685Vardenis4.56
Ramanauskas        78689Vardenis3.12
Pranevicius        78692Vardenis2.44
Ramanauskas        78693Vardenis4.20
Navickas           78694Vardenis3.80
Butkus             78698Vardenis2.56
Kavaliauskas       78700Vardenis4.04
Ramanauskas        78703Vardenis1.96
Jankauskas         78705Vardenis3.16
Navickas           78706Vardenis3.28
Jankauskas         78707Vardenis4.68
Kazlauskas         78708Vardenis4.72
Pranevicius        78711Vardenis4.40
Urbonas            78713Vardenis3.28
Ramanauskas        78716Vardenis3.76
Navickas           78720Vardenis2.76
Kazlauskas         78721Vardenis4.08
Urbonas            78723Vardenis3.44
Urbonas            78724Vardenis4.16
Jankauskas         78725Vardenis2.28
Butkus             78730Vardenis2.12
Urbonas            78735Vardenis4.08
Urbonas            78736Vardenis4.96
Petrauskas         78739Vardenis3.56
Vasiliauskas       78740Vardenis3.52
Butkus             78742Vardenis3.96
Pranevicius        78743Vardenis4.56
Urbonas            78744Vardenis2.12
Vasiliauskas       78745Vardenis3.24
Kazlauskas         78747Vardenis3.32
Kavaliauskas       78751Vardenis4.88
Vasiliauskas       78752Vardenis3.68
Jankauskas         78757Vardenis3.92
Kavaliauskas       78759Vardenis4.60
Pranevicius        78760Vardenis2.60
Ramanauskas        78765Vardenis3.20
Ramanauskas        78766Vardenis3.84
Kavaliauskas       78771Vardenis2.80
Jankauskas         78772Vardenis3.32
Pranevicius        78773Vardenis4.44
Ramanauskas        78779Vardenis4.80
Vasiliauskas       78782Vardenis4.80
Kazlauskas         78783Vardenis3.80
Kavaliauskas       78785Vardenis4.76
Urbonas            78786Vardenis2.80
Kazlauskas         78787Vardenis4.04
Navickas           78789Vardenis3.12
Kavaliauskas       78790Vardenis4.16
Jankauskas         78791Vardenis3.60
Butkus             78793Vardenis3.12
Urbonas            78797Vardenis3.12
Kazlauskas         78800Vardenis4.44
Pranevicius        78804Vardenis4.28
Butkus             78806Vardenis3.16
Vasiliauskas       78807Vardenis3.48
Pranevicius        78808Vardenis3.68
Butkus             78810Vardenis3.64
Butkus             78814Vardenis3.80
Pranevicius        78815Vardenis4.84
Urbonas            78820Vardenis3.84
Pranevicius        78821Vardenis3.08
Pranevicius        78823Vardenis2.28
Petrauskas         78824Vardenis3.40
Urbonas            78825Vardenis4.72
Kazlauskas         78829Vardenis3.64
Kavaliauskas       78830Vardenis4.60
Petrauskas         78836Vardenis4.56
Navickas           78844Vardenis3.64
Navickas           78852Vardenis2.88
Urbonas            78853Vardenis3.04
Ramanauskas        78855Vardenis3.76
Petrauskas         78859Vardenis3.80
Kavaliauskas       78861Vardenis2.72
Petrauskas         78862Vardenis3.32
Jankauskas         78865Vardenis2.84
Kazlauskas         78866Vardenis2.24
Jankauskas         78867Vardenis4.68
Navickas           78868Vardenis3.80
Pranevicius        78872Vardenis3.96
Navickas           78874Vardenis3.40
Butkus             78875Vardenis4.12
Pranevicius        78876Vardenis3.52
Pranevicius        78878Vardenis2.92
Pranevicius        78882Vardenis2.52
Ramanauskas        78883Vardenis3.04
Urbonas            78884Vardenis4.04
Vasiliauskas       78885Vardenis4.60
Pranevicius        78892Vardenis4.80
Jankauskas         78897Vardenis4.08
Pranevicius        78898Vardenis4.08
Petrauskas         78899Vardenis4.32
Ramanauskas        78900Vardenis3.36
Butkus             78901Vardenis3.76
Kazlauskas         78902Vardenis4.36
Pranevicius        78903Vardenis4.76
Jankauskas         78904Vardenis2.64
Petrauskas         78905Vardenis4.04
Kavaliauskas       78906Vardenis4.24
Kazlauskas         78907Vardenis4.16
Kazlauskas         78910Vardenis3.56
Butkus             78912Vardenis3.52
Butkus             78915Vardenis3.92
Pranevicius        78917Vardenis3.84
Kavaliauskas       78922Vardenis2.36
Butkus             78923Vardenis3.72
Vasiliauskas       78924Vardenis2.28
Navickas           78925Vardenis3.08
Kazlauskas         78932Vardenis3.92
Butkus             78935Vardenis2.72
Vasiliauskas       78941Vardenis2.56
Vasiliauskas       78943Vardenis2.92
Butkus             78948Vardenis4.80
Urbonas            78951Vardenis3.04
Urbonas            78955Vardenis4.00
Jankauskas         78956Vardenis4.00
Ramanauskas        78959Vardenis3.64
Butkus             78964Vardenis4.52
Kavaliauskas       78966Vardenis2.76
Petrauskas         78967Vardenis4.12
Kavaliauskas       78968Vardenis4.04
Kazlauskas         78974Vardenis3.20
Kazlauskas         78976Vardenis2.92
Kavaliauskas       78981Vardenis2.52
Kazlauskas         78983Vardenis3.40
Urbonas            78985Vardenis4.92
Urbonas            78986Vardenis2.60
Vasiliauskas       78989Vardenis4.72
Petrauskas         78992Vardenis4.68
Ramanauskas        78996Vardenis2.88
Vasiliauskas       78997Vardenis4.12
Vasiliauskas       78999Vardenis4.28
Kavaliauskas       79002Vardenis4.84
Pranevicius        79004Vardenis4.96
Jankauskas         79006Vardenis2.96
Vasiliauskas       79007Vardenis3.00
Pranevicius        79009Vardenis3.56
Butkus             79010Vardenis4.12
Navickas           79015Vardenis4.44
Kazlauskas         79016Vardenis3.72
Butkus             79017Vardenis4.40
Navickas           79020Vardenis4.52
Kavaliauskas       79027Vardenis4.52
Petrauskas         79029Vardenis4.44
Kazlauskas         79030Vardenis4.40
Ramanauskas        79035Vardenis4.24
Navickas           79037Vardenis3.52
Butkus             79039Vardenis2.36
Kavaliauskas       79043Vardenis3.60
Kazlauskas         79044Vardenis3.72
Pranevicius        79049Vardenis3.72
Urbonas            79050Vardenis4.36
Pranevicius        79051Vardenis2.68
Ramanauskas        79055Vardenis1.72
Kavaliauskas       79058Vardenis4.88
Ramanauskas        79060Vardenis3.04
Navickas           79063Vardenis3.56
Vasiliauskas       79066Vardenis3.56
Kazlauskas         79069Vardenis4.08
Kazlauskas         79072Vardenis2.68
Urbonas            79073Vardenis4.28
Ramanauskas        79078Vardenis4.12
Kavaliauskas       79080Vardenis2.88
Pranevicius        79086Vardenis4.80
Vasiliauskas       79087Vardenis2.28
Ramanauskas        79090Vardenis4.04
Butkus             79092Vardenis3.96
Pranevicius        79097Vardenis4.96
Petrauskas         79100Vardenis4.60
Pranevicius        79102Vardenis3.84
Kazlauskas         79103Vardenis3.08
Ramanauskas        79106Vardenis3.16
Pranevicius        79109Vardenis4.56
Ramanauskas        79111Vardenis3.92
Kavaliauskas       79112Vardenis3.00
Kavaliauskas       79115Vardenis4.84
Jankauskas         79116Vardenis4.56
Pranevicius        79117Vardenis4.52
Kazlauskas         79118Vardenis4.80
Kavaliauskas       79120Vardenis3.08
Kazlauskas         79124Vardenis4.00
Kazlauskas         79125Vardenis2.96
Kavaliauskas       79128Vardenis3.40
Petrauskas         79129Vardenis3.24
Vasiliauskas       79134Vardenis3.44
Kazlauskas         79137Vardenis2.92
Kazlauskas         79139Vardenis4.04
Butkus             79140Vardenis4.56
Ramanauskas        79142Vardenis4.08
Pranevicius        79145Vardenis4.92
Petrauskas         79146Vardenis4.84
Kazlauskas         79150Vardenis3.44
Navickas           79152Vardenis4.80
Ramanauskas        79157Vardenis4.96
Petrauskas         79158Vardenis3.80
Kavaliauskas       79159Vardenis3.64
Urbonas            79160Vardenis2.76
Butkus             79161Vardenis4.60
Ramanauskas        79162Vardenis2.92
Pranevicius        79163Vardenis4.40
Jankauskas         79164Vardenis4.96
Jankauskas         79165Vardenis3.16
Petrauskas         79166Vardenis4.28
Navickas           79168Vardenis4.68
Urbonas            79169Vardenis4.56
Butkus             79170Vardenis3.32
Navickas           79174Vardenis2.76
Jankauskas         79176Vardenis4.72
Pranevicius        79180Vardenis4.96
Urbonas            79182Vardenis3.68
Jankauskas         79184Vardenis1.96
Pranevicius        79185Vardenis3.64
Vasiliauskas       79195Vardenis2.20
Petrauskas         79196Vardenis4.36
Butkus             79200Vardenis2.60
Petrauskas         79202Vardenis4.16
Kavaliauskas       79205Vardenis4.00
Butkus             79208Vardenis4.40
Ramanauskas        79210Vardenis4.12
Butkus             79215Vardenis4.60
Jankauskas         79216Vardenis3.40
Butkus             79219Vardenis2.52
Kazlauskas         79220Vardenis3.32
Petrauskas         79224Vardenis4.44
Butkus             79226Vardenis3.24
Ramanauskas        79227Vardenis4.16
Butkus             79228Vardenis3.24
Kavaliauskas       79229Vardenis4.88
Jankauskas         79232Vardenis3.08
Navickas           79237Vardenis4.88
Kazlauskas         79238Vardenis3.72
Jankauskas         79239Vardenis4.92
Butkus             79240Vardenis2.12
Petrauskas         79243Vardenis4.72
Butkus             79245Vardenis4.20
Kavaliauskas       79247Vardenis4.96
Butkus             79252Vardenis2.68
Butkus             79256Vardenis3.48
Kazlauskas         79258Vardenis4.60
Kavaliauskas       79263Vardenis2.84
Ramanauskas        79264Vardenis4.84
Pranevicius        79265Vardenis4.64
Jankauskas         79266Vardenis4.76
Kavaliauskas       79268Vardenis3.16
Pranevicius        79269Vardenis3.68
Petrauskas         79277Vardenis2.28
Jankauskas         79278Vardenis3.44
Vasiliauskas       79285Vardenis3.92
Navickas           79289Vardenis4.56
Ramanauskas        79292Vardenis4.40
Petrauskas         79293Vardenis2.80
Butkus             79294Vardenis3.44
Kavaliauskas       79296Vardenis1.88
Ramanauskas        79297Vardenis1.88
Ramanauskas        79298Vardenis3.52
Kazlauskas         79300Vardenis3.44
Kavaliauskas       79302Vardenis3.16
Ramanauskas        79309Vardenis3.60
Butkus             79315Vardenis4.68
Pranevicius        79316Vardenis3.04
Urbonas            79317Vardenis3.40
Kazlauskas         79318Vardenis4.20
Jankauskas         79320Vardenis4.52
Pranevicius        79322Vardenis4.44
Navickas           79324Vardenis3.28
Urbonas            79326Vardenis4.72
Navickas           79331Vardenis2.36
Kazlauskas         79332Vardenis2.84
Kavaliauskas       79333Vardenis4.80
Petrauskas         79334Vardenis4.68
Jankauskas         79341Vardenis3.84
Ramanauskas        79344Vardenis4.16
Navickas           79350Vardenis4.20
