Pavarde            Vardas       Galutinis
Petrauskas         5493Vardenis4.08
Vasiliauskas       5494Vardenis3.76
Petrauskas         5499Vardenis3.48
Navickas           5500Vardenis3.56
Jankauskas         5501Vardenis3.48
Kavaliauskas       5502Vardenis2.12
Kavaliauskas       5506Vardenis3.76
Urbonas            5508Vardenis4.64
Butkus             5509Vardenis4.32
Ramanauskas        5510Vardenis2.44
Navickas           5513Vardenis3.84
Ramanauskas        5514Vardenis3.40
Urbonas            5518Vardenis3.36
Navickas           5519Vardenis2.88
Pranevicius        5525Vardenis4.84
Kazlauskas         5526Vardenis4.92
Urbonas            5528Vardenis4.12
Navickas           5529Vardenis2.04
Butkus             5530Vardenis4.72
Urbonas            5540Vardenis4.44
Butkus             5541Vardenis4.72
Urbonas            5542Vardenis4.64
Ramanauskas        5546Vardenis3.72
Butkus             5549Vardenis4.76
Ramanauskas        5559Vardenis3.00
Pranevicius        5561Vardenis3.76
Ramanauskas        5563Vardenis4.48
Kavaliauskas       5564Vardenis4.56
Pranevicius        5565Vardenis4.32
Kazlauskas         5566Vardenis4.84
Pranevicius        5567Vardenis3.00
Vasiliauskas       5569Vardenis3.60
Pranevicius        5570Vardenis4.04
Kazlauskas         5571Vardenis3.40
Kazlauskas         5575Vardenis3.12
Kazlauskas         5576Vardenis4.76
Navickas           5579Vardenis4.00
Ramanauskas        5582Vardenis4.36
Vasiliauskas       5584Vardenis3.44
Petrauskas         5586Vardenis4.04
Kazlauskas         5588Vardenis4.08
Kazlauskas         5593Vardenis2.36
Urbonas            5594Vardenis2.68
Pranevicius        5595Vardenis4.64
Jankauskas         5598Vardenis3.16
Vasiliauskas       5601Vardenis3.64
Jankauskas         5607Vardenis3.48
Butkus             5611Vardenis3.08
Kavaliauskas       5612Vardenis2.28
Ramanauskas        5617Vardenis2.20
Kazlauskas         5621Vardenis3.32
Kazlauskas         5623Vardenis3.72
Urbonas            5625Vardenis3.84
Urbonas            5626Vardenis1.92
Kavaliauskas       5628Vardenis4.36
Ramanauskas        5631Vardenis3.16
Kavaliauskas       5632Vardenis3.40
Butkus             5636Vardenis3.44
Jankauskas         5637Vardenis4.84
Butkus             5639Vardenis3.36
Ramanauskas        5640Vardenis4.72
Jankauskas         5643Vardenis4.96
Petrauskas         5646Vardenis3.20
Kazlauskas         5648Vardenis3.88
Ramanauskas        5652Vardenis3.12
Navickas           5654Vardenis4.72
Pranevicius        5656Vardenis3.36
Kavaliauskas       5659Vardenis3.52
Jankauskas         5661Vardenis3.60
Ramanauskas        5665Vardenis4.68
Urbonas            5667Vardenis4.04
Jankauskas         5671Vardenis2.92
Petrauskas         5673Vardenis4.36
Jankauskas         5675Vardenis3.72
Pranevicius        5680Vardenis4.16
Butkus             5685Vardenis4.44
Ramanauskas        5686Vardenis4.40
Kavaliauskas       5688Vardenis3.72
Jankauskas         5692Vardenis3.12
Pranevicius        5693Vardenis4.92
Jankauskas         5698Vardenis3.88
Kazlauskas         5705Vardenis4.84
Jankauskas         5707Vardenis3.24
Jankauskas         5708Vardenis2.28
Navickas           5710Vardenis2.68
Vasiliauskas       5712Vardenis3.40
Butkus             5713Vardenis3.96
Butkus             5718Vardenis3.24
Petrauskas         5721Vardenis4.20
Kavaliauskas       5723Vardenis3.48
Urbonas            5724Vardenis4.12
Navickas           5725Vardenis3.16
Butkus             5726Vardenis4.68
Jankauskas         5729Vardenis2.52
Petrauskas         5730Vardenis3.84
Vasiliauskas       5731Vardenis1.96
Butkus             5737Vardenis3.76
Butkus             5738Vardenis3.92
Kazlauskas         5740Vardenis3.72
Pranevicius        5741Vardenis3.04
Butkus             5748Vardenis3.60
Navickas           5750Vardenis4.72
Kazlauskas         5751Vardenis4.40
Ramanauskas        5753Vardenis2.60
Kazlauskas         5756Vardenis4.56
Navickas           5758Vardenis3.32
Petrauskas         5760Vardenis2.20
Pranevicius        5762Vardenis3.76
Butkus             5766Vardenis3.24
Ramanauskas        5769Vardenis3.92
Ramanauskas        5772Vardenis3.36
Kavaliauskas       5773Vardenis2.92
Urbonas            5774Vardenis2.92
Navickas           5775Vardenis2.68
Pranevicius        5776Vardenis4.56
Navickas           5777Vardenis4.28
Kavaliauskas       5787Vardenis3.60
Ramanauskas        5789Vardenis4.56
Butkus             5790Vardenis2.20
Butkus             5793Vardenis4.04
Kavaliauskas       5794Vardenis2.40
Kazlauskas         5795Vardenis4.08
Kavaliauskas       5796Vardenis3.16
Vasiliauskas       5798Vardenis4.72
Ramanauskas        5799Vardenis3.32
Kavaliauskas       5801Vardenis2.20
Vasiliauskas       5802Vardenis2.12
Urbonas            5806Vardenis2.28
Kavaliauskas       5808Vardenis3.52
Butkus             5810Vardenis4.44
Kazlauskas         5813Vardenis4.56
Jankauskas         5815Vardenis3.92
Ramanauskas        5817Vardenis3.88
Ramanauskas        5821Vardenis3.36
Urbonas            5822Vardenis2.04
Vasiliauskas       5824Vardenis2.56
Kazlauskas         5827Vardenis3.00
Urbonas            5828Vardenis3.36
Vasiliauskas       5829Vardenis3.28
Ramanauskas        5835Vardenis4.84
Kazlauskas         5836Vardenis2.36
Petrauskas         5837Vardenis2.04
Pranevicius        5843Vardenis4.04
Pranevicius        5851Vardenis4.96
Vasiliauskas       5853Vardenis4.24
Urbonas            5854Vardenis3.12
Pranevicius        5857Vardenis3.60
Kazlauskas         5859Vardenis4.68
Pranevicius        5860Vardenis3.60
Butkus             5861Vardenis3.76
Pranevicius        5866Vardenis3.40
Kavaliauskas       5868Vardenis4.68
Jankauskas         5884Vardenis4.12
Butkus             5887Vardenis4.16
Navickas           5889Vardenis3.32
Navickas           5893Vardenis3.84
Navickas           5894Vardenis3.76
Pranevicius        5895Vardenis4.80
Jankauskas         5896Vardenis3.44
Ramanauskas        5898Vardenis3.12
Jankauskas         5899Vardenis2.36
Petrauskas         5901Vardenis2.72
Butkus             5902Vardenis2.84
Navickas           5905Vardenis3.84
Kazlauskas         5910Vardenis3.20
Vasiliauskas       5915Vardenis1.56
Petrauskas         5917Vardenis4.72
Kavaliauskas       5921Vardenis3.12
Kavaliauskas       5925Vardenis4.56
Jankauskas         5927Vardenis3.88
Vasiliauskas       5928Vardenis3.28
Petrauskas         5929Vardenis4.28
Petrauskas         5930Vardenis4.68
Navickas           5933Vardenis3.96
Navickas           5934Vardenis3.96
Kavaliauskas       5937Vardenis2.36
Ramanauskas        5941Vardenis4.92
Pranevicius        5944Vardenis4.60
Kavaliauskas       5945Vardenis3.44
Jankauskas         5947Vardenis3.92
Kavaliauskas       5948Vardenis4.72
Butkus             5949Vardenis4.88
Navickas           5951Vardenis3.28
Petrauskas         5952Vardenis2.44
Urbonas            5954Vardenis3.68
Ramanauskas        5970Vardenis2.44
Navickas           5973Vardenis3.28
Vasiliauskas       5978Vardenis4.76
Urbonas            5981Vardenis3.72
Kazlauskas         5989Vardenis4.04
Kazlauskas         5990Vardenis3.76
Petrauskas         5992Vardenis2.92
Kazlauskas         5994Vardenis4.52
Kavaliauskas       5995Vardenis4.24
Pranevicius        5998Vardenis3.72
Urbonas            5999Vardenis2.96
Vasiliauskas       6000Vardenis4.64
Vasiliauskas       6002Vardenis4.68
Kavaliauskas       6006Vardenis4.00
Kavaliauskas       6008Vardenis2.56
Petrauskas         6011Vardenis4.48
Pranevicius        6013Vardenis3.92
Vasiliauskas       6017Vardenis4.04
Butkus             6018Vardenis4.00
Butkus             6022Vardenis3.68
Butkus             6024Vardenis3.60
Kazlauskas         6027Vardenis3.48
Ramanauskas        6028Vardenis2.92
Jankauskas         6030Vardenis3.32
Navickas           6031Vardenis4.60
Urbonas            6032Vardenis4.72
Navickas           6034Vardenis3.24
Urbonas            6035Vardenis2.88
Petrauskas         6037Vardenis3.04
Urbonas            6038Vardenis3.04
Vasiliauskas       6039Vardenis4.68
Urbonas            6040Vardenis4.32
Urbonas            6041Vardenis3.40
Butkus             6049Vardenis3.52
Petrauskas         6051Vardenis2.84
Pranevicius        6052Vardenis3.48
Petrauskas         6053Vardenis3.64
Butkus             6055Vardenis4.64
Petrauskas         6057Vardenis4.20
Kavaliauskas       6058Vardenis3.04
Navickas           6059Vardenis3.80
Petrauskas         6062Vardenis2.52
Jankauskas         6063Vardenis3.92
Kavaliauskas       6066Vardenis2.84
Navickas           6071Vardenis4.36
Vasiliauskas       6072Vardenis2.68
Kazlauskas         6073Vardenis4.20
Jankauskas         6077Vardenis3.92
Butkus             6081Vardenis4.64
Urbonas            6082Vardenis4.36
Vasiliauskas       6083Vardenis4.64
Kazlauskas         6084Vardenis4.08
Kazlauskas         6085Vardenis3.48
Butkus             6087Vardenis3.40
Ramanauskas        6089Vardenis2.12
Pranevicius        6090Vardenis4.24
Pranevicius        6091Vardenis4.48
Kavaliauskas       6092Vardenis4.28
Kavaliauskas       6096Vardenis4.64
Navickas           6098Vardenis4.88
Butkus             6101Vardenis4.08
Kavaliauskas       6102Vardenis3.64
Jankauskas         6103Vardenis2.84
Pranevicius        6109Vardenis3.80
Kazlauskas         6116Vardenis3.20
Jankauskas         6118Vardenis3.88
Pranevicius        6120Vardenis4.36
Kazlauskas         6122Vardenis3.84
Kazlauskas         6125Vardenis4.16
Pranevicius        6126Vardenis4.56
Pranevicius        6130Vardenis4.48
Butkus             6133Vardenis4.80
Petrauskas         6134Vardenis4.36
Kavaliauskas       6137Vardenis3.16
Petrauskas         6138Vardenis4.56
Jankauskas         6139Vardenis2.52
Urbonas            6140Vardenis3.20
Vasiliauskas       6141Vardenis2.92
Urbonas            6144Vardenis4.56
Jankauskas         6147Vardenis4.60
Kavaliauskas       6148Vardenis3.20
Navickas           6150Vardenis4.16
Pranevicius        6151Vardenis3.12
Pranevicius        6154Vardenis4.64
Vasiliauskas       6161Vardenis2.44
Kavaliauskas       6165Vardenis4.48
Pranevicius        6166Vardenis3.52
Vasiliauskas       6167Vardenis3.44
Pranevicius        6169Vardenis2.84
Petrauskas         6170Vardenis4.44
Navickas           6171Vardenis3.40
Jankauskas         6173Vardenis3.36
Kavaliauskas       6177Vardenis4.24
Jankauskas         6178Vardenis3.16
Navickas           6180Vardenis2.52
Kavaliauskas       6181Vardenis3.80
Jankauskas         6188Vardenis3.36
Vasiliauskas       6190Vardenis1.80
Petrauskas         6191Vardenis3.48
Urbonas            6192Vardenis4.52
Urbonas            6197Vardenis4.48
Kazlauskas         6198Vardenis4.04
Kavaliauskas       6203Vardenis4.64
Butkus             6209Vardenis1.72
Petrauskas         6210Vardenis3.56
Petrauskas         6212Vardenis2.12
Jankauskas         6216Vardenis4.36
Vasiliauskas       6217Vardenis3.64
Pranevicius        6220Vardenis4.12
Pranevicius        6221Vardenis4.12
Jankauskas         6223Vardenis1.96
Kavaliauskas       6226Vardenis2.76
Kavaliauskas       6229Vardenis4.32
Ramanauskas        6230Vardenis3.64
Pranevicius        6231Vardenis4.96
Ramanauskas        6234Vardenis4.72
Kazlauskas         6237Vardenis3.80
Urbonas            6238Vardenis3.72
Kazlauskas         6239Vardenis3.20
Navickas           6242Vardenis2.12
Butkus             6245Vardenis4.96
Pranevicius        6246Vardenis4.24
Kazlauskas         6249Vardenis4.56
Urbonas            6260Vardenis3.32
Navickas           6262Vardenis3.00
Kavaliauskas       6263Vardenis4.56
Urbonas            6264Vardenis2.44
Vasiliauskas       6267Vardenis4.68
Petrauskas         6269Vardenis4.08
Vasiliauskas       6271Vardenis4.72
Petrauskas         6273Vardenis4.16
Urbonas            6276Vardenis3.92
Vasiliauskas       6277Vardenis3.40
Navickas           6280Vardenis3.64
Jankauskas         6281Vardenis4.72
Kazlauskas         6283Vardenis4.72
Butkus             6286Vardenis3.44
Jankauskas         6287Vardenis4.88
Jankauskas         6291Vardenis3.44
Pranevicius        6295Vardenis3.76
Jankauskas         6297Vardenis4.48
Ramanauskas        6299Vardenis3.56
Urbonas            6306Vardenis2.80
Kazlauskas         6307Vardenis3.72
Kazlauskas         6308Vardenis3.60
Butkus             6309Vardenis2.76
Navickas           6310Vardenis3.00
Ramanauskas        6319Vardenis3.00
Jankauskas         6322Vardenis4.48
Navickas           6328Vardenis2.88
Petrauskas         6329Vardenis4.20
Kazlauskas         6332Vardenis3.08
Jankauskas         6338Vardenis3.08
Navickas           6339Vardenis3.68
Urbonas            6341Vardenis3.24
Petrauskas         6345Vardenis2.92
Kavaliauskas       6347Vardenis4.04
Pranevicius        6353Vardenis4.32
Kazlauskas         6355Vardenis4.40
Kazlauskas         6362Vardenis3.16
Navickas           6364Vardenis4.60
Pranevicius        6368Vardenis4.60
Kavaliauskas       6378Vardenis4.64
Vasiliauskas       6380Vardenis2.72
Petrauskas         6381Vardenis3.80
Kazlauskas         6384Vardenis2.60
Vasiliauskas       6386Vardenis4.56
Butkus             6387Vardenis3.52
Urbonas            6388Vardenis3.08
Vasiliauskas       6390Vardenis4.76
Jankauskas         6393Vardenis4.80
Navickas           6395Vardenis3.48
Butkus             6396Vardenis4.16
Petrauskas         6398Vardenis4.32
Petrauskas         6405Vardenis3.44
Vasiliauskas       6406Vardenis4.72
Pranevicius        6410Vardenis3.28
Kazlauskas         6415Vardenis3.84
Pranevicius        6416Vardenis4.36
Kazlauskas         6417Vardenis4.24
Urbonas            6419Vardenis3.60
Butkus             6422Vardenis3.04
Ramanauskas        6424Vardenis2.60
Vasiliauskas       6426Vardenis2.36
Urbonas            6427Vardenis4.40
Kavaliauskas       6428Vardenis2.60
Pranevicius        6429Vardenis3.08
Petrauskas         6437Vardenis3.72
Ramanauskas        6442Vardenis4.00
Vasiliauskas       6443Vardenis3.36
Vasiliauskas       6444Vardenis3.84
Kazlauskas         6448Vardenis4.56
Butkus             6450Vardenis3.36
Kazlauskas         6452Vardenis4.88
Jankauskas         6457Vardenis2.76
Jankauskas         6458Vardenis4.28
Kavaliauskas       6459Vardenis3.68
Ramanauskas        6460Vardenis2.80
Navickas           6462Vardenis3.48
Urbonas            6463Vardenis3.08
Butkus             6469Vardenis3.00
Butkus             6470Vardenis2.12
Butkus             6473Vardenis3.36
Kavaliauskas       6477Vardenis4.48
Vasiliauskas       6479Vardenis3.60
Urbonas            6480Vardenis4.00
Kazlauskas         6482Vardenis4.68
Vasiliauskas       6483Vardenis2.12
Petrauskas         6484Vardenis4.96
Butkus             6485Vardenis3.08
Navickas           6486Vardenis2.04
Navickas           6488Vardenis4.68
Petrauskas         6491Vardenis4.04
Urbonas            6497Vardenis2.52
Butkus             6499Vardenis3.36
Butkus             6502Vardenis4.40
Vasiliauskas       6503Vardenis3.00
Butkus             6504Vardenis2.76
Kavaliauskas       6505Vardenis3.28
Urbonas            6508Vardenis1.96
Pranevicius        6509Vardenis4.88
Pranevicius        6512Vardenis4.64
Kavaliauskas       6513Vardenis4.88
Urbonas            6519Vardenis4.56
Vasiliauskas       6520Vardenis3.88
Butkus             6521Vardenis2.52
Petrauskas         6522Vardenis4.04
Butkus             6525Vardenis3.08
Ramanauskas        6526Vardenis3.28
Butkus             6530Vardenis2.48
Pranevicius        6531Vardenis2.12
Urbonas            6533Vardenis4.00
Jankauskas         6536Vardenis4.48
Pranevicius        6537Vardenis4.80
Kavaliauskas       6538Vardenis3.72
Pranevicius        6540Vardenis3.56
Urbonas            6541Vardenis2.76
Jankauskas         6544Vardenis4.16
Kazlauskas         6547Vardenis2.68
Vasiliauskas       6549Vardenis4.64
Urbonas            6551Vardenis3.88
Petrauskas         6559Vardenis3.16
Vasiliauskas       6563Vardenis3.16
Petrauskas         6567Vardenis2.52
Jankauskas         6569Vardenis3.76
Navickas           6571Vardenis4.88
Pranevicius        6577Vardenis4.40
Ramanauskas        6581Vardenis2.96
Kazlauskas         6582Vardenis4.80
Jankauskas         6589Vardenis3.72
Jankauskas         6594Vardenis4.56
Pranevicius        6603Vardenis2.92
Jankauskas         6605Vardenis4.80
Pranevicius        6609Vardenis4.48
Pranevicius        6610Vardenis2.72
Kazlauskas         6612Vardenis4.12
Navickas           6614Vardenis3.00
Petrauskas         6617Vardenis2.84
Kavaliauskas       6618Vardenis3.40
Pranevicius        6622Vardenis2.36
Urbonas            6624Vardenis3.76
Butkus             6625Vardenis3.48
Butkus             6626Vardenis2.32
Petrauskas         6629Vardenis4.20
Kazlauskas         6630Vardenis3.08
Jankauskas         6631Vardenis4.68
Ramanauskas        6632Vardenis2.92
Petrauskas         6633Vardenis2.92
Kazlauskas         6635Vardenis3.28
Urbonas            6637Vardenis4.80
Ramanauskas        6638Vardenis4.52
Navickas           6641Vardenis4.24
Jankauskas         6643Vardenis2.96
Jankauskas         6646Vardenis3.68
Navickas           6647Vardenis3.96
Vasiliauskas       6652Vardenis2.28
Ramanauskas        6655Vardenis3.40
Vasiliauskas       6656Vardenis2.60
Ramanauskas        6659Vardenis4.32
Jankauskas         6660Vardenis4.96
Vasiliauskas       6661Vardenis4.60
Urbonas            6662Vardenis3.44
Kavaliauskas       6663Vardenis4.88
Jankauskas         6665Vardenis4.92
Kazlauskas         6667Vardenis3.12
Vasiliauskas       6668Vardenis3.56
Vasiliauskas       6669Vardenis3.28
Navickas           6675Vardenis2.12
Jankauskas         6677Vardenis3.40
Butkus             6679Vardenis2.60
Kavaliauskas       6686Vardenis3.92
Vasiliauskas       6688Vardenis4.84
Navickas           6691Vardenis3.60
Butkus             6692Vardenis2.72
Navickas           6693Vardenis3.56
Jankauskas         6694Vardenis2.88
Urbonas            6696Vardenis4.88
Urbonas            6702Vardenis3.16
Jankauskas         6705Vardenis2.88
Jankauskas         6712Vardenis3.64
Butkus             6719Vardenis2.92
Vasiliauskas       6725Vardenis4.76
Jankauskas         6726Vardenis4.96
Navickas           6728Vardenis3.56
Urbonas            6731Vardenis3.32
Vasiliauskas       6733Vardenis4.80
Pranevicius        6734Vardenis4.16
Vasiliauskas       6736Vardenis2.56
Kazlauskas         6737Vardenis3.88
Pranevicius        6738Vardenis4.44
Kavaliauskas       6739Vardenis3.32
Petrauskas         6743Vardenis3.76
Jankauskas         6745Vardenis3.48
Pranevicius        6747Vardenis2.84
Jankauskas         6748Vardenis3.68
Pranevicius        6749Vardenis3.28
Urbonas            6759Vardenis4.20
Vasiliauskas       6767Vardenis3.20
Kazlauskas         6772Vardenis3.88
Navickas           6774Vardenis3.28
Urbonas            6776Vardenis4.80
Navickas           6783Vardenis3.16
Kazlauskas         6784Vardenis2.12
Vasiliauskas       6787Vardenis2.80
Navickas           6790Vardenis4.88
Navickas           6798Vardenis4.12
Pranevicius        6799Vardenis4.84
Urbonas            6800Vardenis2.32
Kazlauskas         6801Vardenis2.96
Navickas           6802Vardenis3.28
Kavaliauskas       6803Vardenis3.08
Jankauskas         6804Vardenis3.40
Butkus             6808Vardenis1.80
Petrauskas         6809Vardenis2.96
Vasiliauskas       6818Vardenis3.76
Kazlauskas         6825Vardenis4.44
Navickas           6831Vardenis3.92
Butkus             6834Vardenis4.76
Kazlauskas         6836Vardenis4.68
Jankauskas         6841Vardenis4.60
Vasiliauskas       6842Vardenis4.68
Vasiliauskas       6846Vardenis4.40
Ramanauskas        6851Vardenis4.56
Navickas           6853Vardenis4.20
Ramanauskas        6855Vardenis4.52
Kazlauskas         6856Vardenis4.16
Navickas           6859Vardenis3.80
Kavaliauskas       6865Vardenis4.04
Navickas           6866Vardenis4.40
Vasiliauskas       6867Vardenis4.56
Urbonas            6871Vardenis4.44
Petrauskas         6872Vardenis4.36
Kazlauskas         6875Vardenis2.84
Kavaliauskas       6878Vardenis3.52
Butkus             6879Vardenis3.00
Urbonas            6880Vardenis3.28
Vasiliauskas       6882Vardenis3.28
Navickas           6883Vardenis3.20
Pranevicius        6889Vardenis4.48
Petrauskas         6890Vardenis3.80
Urbonas            6892Vardenis4.00
Vasiliauskas       6896Vardenis4.84
Kavaliauskas       6897Vardenis4.60
Urbonas            6898Vardenis4.56
Vasiliauskas       6899Vardenis4.40
Kavaliauskas       6902Vardenis3.32
Ramanauskas        6903Vardenis4.48
Petrauskas         6904Vardenis2.68
Kavaliauskas       6905Vardenis3.16
Petrauskas         6906Vardenis3.08
Vasiliauskas       6909Vardenis4.72
Kavaliauskas       6910Vardenis2.76
Jankauskas         6911Vardenis3.56
Urbonas            6916Vardenis3.56
Kazlauskas         6919Vardenis2.92
Kazlauskas         6924Vardenis2.56
Butkus             6929Vardenis3.16
Pranevicius        6931Vardenis3.92
Petrauskas         6934Vardenis3.16
Navickas           6936Vardenis3.44
Urbonas            6937Vardenis2.84
Ramanauskas        6939Vardenis4.68
Pranevicius        6941Vardenis3.24
Vasiliauskas       6942Vardenis3.60
Butkus             6946Vardenis3.52
Urbonas            6948Vardenis4.84
Navickas           6954Vardenis4.04
Ramanauskas        6955Vardenis4.00
Butkus             6960Vardenis4.56
Pranevicius        6964Vardenis3.24
Jankauskas         6965Vardenis4.60
Vasiliauskas       6970Vardenis3.84
Butkus             6972Vardenis3.72
Kazlauskas         6973Vardenis2.04
Navickas           6974Vardenis2.92
Petrauskas         6976Vardenis4.60
Navickas           6978Vardenis4.12
Jankauskas         6981Vardenis2.88
Ramanauskas        6983Vardenis3.56
Navickas           6985Vardenis3.16
Navickas           6986Vardenis4.88
Butkus             6989Vardenis4.96
Urbonas            6990Vardenis4.24
Navickas           6993Vardenis4.24
Butkus             6995Vardenis3.76
Vasiliauskas       6996Vardenis3.64
Kavaliauskas       6997Vardenis2.60
Pranevicius        7008Vardenis4.12
Vasiliauskas       7009Vardenis4.76
Kavaliauskas       7010Vardenis3.12
Pranevicius        7016Vardenis2.60
Vasiliauskas       7017Vardenis2.60
Petrauskas         7018Vardenis3.04
Vasiliauskas       7019Vardenis2.60
Petrauskas         7024Vardenis2.68
Butkus             7030Vardenis4.28
Petrauskas         7032Vardenis3.20
Pranevicius        7035Vardenis4.08
Navickas           7042Vardenis4.32
Jankauskas         7043Vardenis1.64
Kazlauskas         7045Vardenis4.12
Petrauskas         7046Vardenis3.36
Kavaliauskas       7047Vardenis3.64
Butkus             7058Vardenis2.76
Vasiliauskas       7061Vardenis4.84
Vasiliauskas       7064Vardenis3.44
Ramanauskas        7065Vardenis2.44
Jankauskas         7066Vardenis2.04
Navickas           7067Vardenis3.20
Kavaliauskas       7071Vardenis3.76
Vasiliauskas       7074Vardenis2.92
Navickas           7076Vardenis3.16
Pranevicius        7077Vardenis3.32
Petrauskas         7078Vardenis3.64
Ramanauskas        7079Vardenis4.80
Butkus             7084Vardenis4.12
Vasiliauskas       7086Vardenis4.56
Kavaliauskas       7089Vardenis3.20
Urbonas            7091Vardenis4.16
Jankauskas         7093Vardenis3.28
Jankauskas         7094Vardenis4.88
Jankauskas         7095Vardenis4.68
Jankauskas         7097Vardenis4.12
Navickas           7098Vardenis1.80
Kavaliauskas       7111Vardenis4.64
Vasiliauskas       7112Vardenis4.04
Kazlauskas         7113Vardenis4.68
Urbonas            7117Vardenis4.28
Pranevicius        7118Vardenis4.96
Butkus             7119Vardenis4.20
Petrauskas         7120Vardenis2.52
Vasiliauskas       7121Vardenis3.60
Navickas           7123Vardenis4.20
Jankauskas         7126Vardenis3.68
Petrauskas         7128Vardenis4.36
Kavaliauskas       7130Vardenis4.20
Petrauskas         7132Vardenis4.72
Jankauskas         7137Vardenis3.36
Urbonas            7147Vardenis4.48
Vasiliauskas       7149Vardenis4.24
Butkus             7151Vardenis2.52
Petrauskas         7152Vardenis3.24
Vasiliauskas       7154Vardenis3.08
Navickas           7156Vardenis2.84
Vasiliauskas       7157Vardenis4.72
Pranevicius        7158Vardenis3.76
Petrauskas         7159Vardenis4.80
Butkus             7162Vardenis3.08
Kavaliauskas       7163Vardenis4.72
Vasiliauskas       7164Vardenis3.24
Petrauskas         7165Vardenis3.44
Kavaliauskas       7168Vardenis2.60
Navickas           7170Vardenis2.44
Urbonas            7177Vardenis3.60
Kavaliauskas       7180Vardenis2.52
Navickas           7181Vardenis4.80
Kazlauskas         7182Vardenis2.80
Petrauskas         7183Vardenis3.36
Pranevicius        7186Vardenis3.20
Urbonas            7188Vardenis2.44
Jankauskas         7190Vardenis4.28
Petrauskas         7192Vardenis3.24
Ramanauskas        7193Vardenis4.48
Petrauskas         7194Vardenis4.28
Pranevicius        7198Vardenis1.64
Vasiliauskas       7201Vardenis2.92
Butkus             7205Vardenis3.00
Petrauskas         7211Vardenis3.32
Jankauskas         7214Vardenis2.24
Butkus             7215Vardenis3.76
Butkus             7219Vardenis3.68
Ramanauskas        7220Vardenis4.72
Kavaliauskas       7222Vardenis4.52
Kavaliauskas       7225Vardenis4.00
Vasiliauskas       7226Vardenis3.08
Navickas           7230Vardenis3.24
Butkus             7232Vardenis3.80
Navickas           7233Vardenis3.72
Ramanauskas        7235Vardenis3.72
Petrauskas         7236Vardenis3.40
Petrauskas         7238Vardenis4.08
Kavaliauskas       7239Vardenis4.60
Vasiliauskas       7240Vardenis4.52
Navickas           7241Vardenis4.36
Urbonas            7244Vardenis3.84
Kavaliauskas       7252Vardenis4.28
Urbonas            7256Vardenis3.68
Vasiliauskas       7260Vardenis3.88
Pranevicius        7261Vardenis3.44
Vasiliauskas       7262Vardenis4.52
Jankauskas         7265Vardenis2.68
Butkus             7269Vardenis4.28
Pranevicius        7272Vardenis2.80
Kazlauskas         7274Vardenis4.76
Pranevicius        7275Vardenis4.52
Petrauskas         7283Vardenis4.00
Kavaliauskas       7285Vardenis3.60
Pranevicius        7288Vardenis4.80
Navickas           7289Vardenis4.88
Butkus             7292Vardenis2.68
Kavaliauskas       7296Vardenis4.00
Butkus             7297Vardenis4.40
Butkus             7300Vardenis4.40
Kazlauskas         7301Vardenis2.44
Petrauskas         7302Vardenis2.76
Vasiliauskas       7303Vardenis3.56
Vasiliauskas       7305Vardenis3.20
Vasiliauskas       7306Vardenis3.68
Petrauskas         7307Vardenis3.72
Vasiliauskas       7308Vardenis3.24
Navickas           7309Vardenis3.52
Vasiliauskas       7310Vardenis3.56
Vasiliauskas       7313Vardenis3.12
Ramanauskas        7315Vardenis2.36
Pranevicius        7318Vardenis4.56
Vasiliauskas       7319Vardenis4.64
Jankauskas         7321Vardenis4.64
Pranevicius        7322Vardenis3.16
Kavaliauskas       7326Vardenis4.24
Vasiliauskas       7331Vardenis2.04
Vasiliauskas       7332Vardenis3.04
Navickas           7335Vardenis2.60
Jankauskas         7336Vardenis3.44
Kazlauskas         7338Vardenis4.40
Navickas           7345Vardenis4.76
Jankauskas         7351Vardenis3.32
Vasiliauskas       7352Vardenis3.08
Navickas           7353Vardenis2.28
Butkus             7354Vardenis3.44
Urbonas            7358Vardenis4.72
Kavaliauskas       7359Vardenis4.36
Petrauskas         7360Vardenis3.64
Petrauskas         7365Vardenis4.20
Vasiliauskas       7368Vardenis4.80
Butkus             7370Vardenis2.72
Jankauskas         7371Vardenis2.44
Jankauskas         7373Vardenis3.68
Urbonas            7374Vardenis2.12
Kavaliauskas       7375Vardenis4.76
Kavaliauskas       7377Vardenis4.76
Vasiliauskas       7378Vardenis2.84
Urbonas            7381Vardenis3.84
Urbonas            7383Vardenis4.88
Ramanauskas        7384Vardenis3.20
Kazlauskas         7390Vardenis3.28
Vasiliauskas       7395Vardenis3.72
Kavaliauskas       7396Vardenis3.04
Urbonas            7399Vardenis4.44
Butkus             7403Vardenis2.44
Ramanauskas        7406Vardenis3.80
Vasiliauskas       7407Vardenis4.76
Jankauskas         7409Vardenis2.28
Kazlauskas         7411Vardenis4.60
Ramanauskas        7414Vardenis4.20
Ramanauskas        7415Vardenis3.36
Butkus             7417Vardenis4.60
Vasiliauskas       7421Vardenis2.84
Butkus             7423Vardenis3.04
Jankauskas         7424Vardenis3.52
Vasiliauskas       7427Vardenis2.60
Ramanauskas        7429Vardenis2.64
Navickas           7430Vardenis2.32
Kazlauskas         7431Vardenis4.88
Kavaliauskas       7435Vardenis4.32
Jankauskas         7438Vardenis3.48
Ramanauskas        7440Vardenis4.96
Pranevicius        7442Vardenis3.36
