Pavarde            Vardas       Galutinis
Navickas           7601Vardenis6.16
Ramanauskas        7603Vardenis6.04
Vasiliauskas       7604Vardenis6.84
Ramanauskas        7605Vardenis5.84
Kavaliauskas       7606Vardenis6.64
Petrauskas         7610Vardenis6.48
Kavaliauskas       7611Vardenis5.88
Pranevicius        7613Vardenis5.44
Navickas           7614Vardenis6.04
Ramanauskas        7615Vardenis5.88
Navickas           7618Vardenis5.48
Kavaliauskas       7619Vardenis6.32
Urbonas            7623Vardenis7.84
Vasiliauskas       7626Vardenis6.88
Navickas           7627Vardenis6.92
Navickas           7629Vardenis8.04
Kazlauskas         7631Vardenis7.24
Ramanauskas        7633Vardenis9.36
Navickas           7635Vardenis5.44
Ramanauskas        7637Vardenis8.32
Jankauskas         7638Vardenis6.72
Kavaliauskas       7641Vardenis6.12
Kazlauskas         7642Vardenis5.72
Ramanauskas        7644Vardenis6.56
Kavaliauskas       7646Vardenis6.20
Navickas           7647Vardenis7.36
Jankauskas         7648Vardenis6.88
Navickas           7649Vardenis7.76
Navickas           7651Vardenis9.04
Butkus             7652Vardenis7.04
Butkus             7654Vardenis7.00
Jankauskas         7655Vardenis7.20
Kazlauskas         7656Vardenis7.36
Navickas           7660Vardenis5.00
Kavaliauskas       7664Vardenis5.88
Urbonas            7666Vardenis6.64
Butkus             7668Vardenis6.20
Urbonas            7669Vardenis7.72
Jankauskas         7672Vardenis6.36
Vasiliauskas       7674Vardenis8.32
Urbonas            7675Vardenis8.64
Butkus             7676Vardenis5.20
Petrauskas         7679Vardenis6.60
Jankauskas         7682Vardenis5.32
Urbonas            7683Vardenis8.12
Kavaliauskas       7684Vardenis5.24
Urbonas            7685Vardenis5.76
Vasiliauskas       7686Vardenis5.84
Ramanauskas        7688Vardenis5.32
Kavaliauskas       7689Vardenis7.28
Butkus             7694Vardenis7.76
Butkus             7698Vardenis6.56
Pranevicius        7699Vardenis6.40
Urbonas            7701Vardenis6.28
Urbonas            7703Vardenis8.08
Urbonas            7704Vardenis6.88
Kavaliauskas       7705Vardenis7.36
Jankauskas         7706Vardenis6.16
Kavaliauskas       7707Vardenis8.32
Kazlauskas         7708Vardenis8.04
Kavaliauskas       7709Vardenis7.64
Vasiliauskas       7710Vardenis7.84
Kavaliauskas       7712Vardenis6.60
Kavaliauskas       7714Vardenis5.36
Kavaliauskas       7715Vardenis6.24
Pranevicius        7716Vardenis7.08
Kazlauskas         7717Vardenis7.52
Urbonas            7718Vardenis6.88
Urbonas            7720Vardenis7.00
Ramanauskas        7721Vardenis8.72
Butkus             7723Vardenis7.04
Jankauskas         7725Vardenis8.32
Jankauskas         7726Vardenis6.96
Urbonas            7728Vardenis5.08
Pranevicius        7730Vardenis7.88
Pranevicius        7737Vardenis7.76
Pranevicius        7739Vardenis5.56
Kavaliauskas       7742Vardenis8.60
Petrauskas         7744Vardenis6.28
Kavaliauskas       7745Vardenis5.20
Kazlauskas         7746Vardenis7.88
Pranevicius        7747Vardenis7.84
Kazlauskas         7748Vardenis6.72
Pranevicius        7752Vardenis6.96
Pranevicius        7755Vardenis7.36
Kavaliauskas       7756Vardenis7.04
Butkus             7757Vardenis5.08
Kazlauskas         7758Vardenis8.04
Kazlauskas         7761Vardenis6.52
Petrauskas         7762Vardenis7.08
Kazlauskas         7764Vardenis5.88
Navickas           7766Vardenis5.36
Navickas           7770Vardenis8.32
Pranevicius        7771Vardenis7.48
Ramanauskas        7772Vardenis5.28
Vasiliauskas       7773Vardenis9.04
Petrauskas         7777Vardenis6.68
Kazlauskas         7778Vardenis7.80
Petrauskas         7779Vardenis8.96
Jankauskas         7781Vardenis5.04
Urbonas            7782Vardenis7.76
Pranevicius        7784Vardenis5.56
Kazlauskas         7786Vardenis5.00
Jankauskas         7787Vardenis8.00
Urbonas            7788Vardenis7.60
Navickas           7790Vardenis5.96
Jankauskas         7794Vardenis6.00
Butkus             7797Vardenis5.96
Urbonas            7798Vardenis6.76
Vasiliauskas       7799Vardenis7.56
Navickas           7800Vardenis8.96
Vasiliauskas       7801Vardenis7.20
Kazlauskas         7802Vardenis7.84
Ramanauskas        7803Vardenis6.04
Ramanauskas        7805Vardenis8.04
Navickas           7806Vardenis5.04
Urbonas            7807Vardenis5.72
Kavaliauskas       7809Vardenis6.16
Vasiliauskas       7810Vardenis6.96
Urbonas            7813Vardenis6.20
Kavaliauskas       7817Vardenis6.16
Kazlauskas         7818Vardenis6.88
Ramanauskas        7820Vardenis5.76
Vasiliauskas       7823Vardenis5.68
Kazlauskas         7824Vardenis7.56
Vasiliauskas       7826Vardenis6.00
Jankauskas         7827Vardenis6.52
Vasiliauskas       7830Vardenis7.72
Navickas           7832Vardenis6.52
Ramanauskas        7833Vardenis6.84
Navickas           7834Vardenis8.56
Vasiliauskas       7835Vardenis5.60
Butkus             7836Vardenis6.00
Jankauskas         7837Vardenis8.16
Butkus             7838Vardenis5.92
Kavaliauskas       7840Vardenis5.92
Kavaliauskas       7842Vardenis7.56
Butkus             7845Vardenis5.92
Butkus             7846Vardenis6.48
Urbonas            7847Vardenis5.08
Kazlauskas         7848Vardenis6.00
Kavaliauskas       7858Vardenis7.56
Urbonas            7859Vardenis5.52
Butkus             7860Vardenis8.08
Ramanauskas        7861Vardenis7.84
Kazlauskas         7862Vardenis6.32
Kazlauskas         7863Vardenis5.84
Vasiliauskas       7864Vardenis5.08
Kazlauskas         7865Vardenis5.36
Kavaliauskas       7866Vardenis5.12
Kazlauskas         7869Vardenis6.28
Pranevicius        7871Vardenis6.32
Pranevicius        7873Vardenis5.60
Navickas           7874Vardenis5.88
Vasiliauskas       7875Vardenis7.88
Pranevicius        7877Vardenis7.76
Navickas           7878Vardenis5.92
Urbonas            7881Vardenis7.64
Butkus             7882Vardenis6.40
Jankauskas         7884Vardenis5.48
Ramanauskas        7885Vardenis5.16
Petrauskas         7886Vardenis7.96
Butkus             7887Vardenis5.56
Butkus             7889Vardenis5.80
Pranevicius        7892Vardenis7.12
Ramanauskas        7893Vardenis5.60
Pranevicius        7894Vardenis5.32
Vasiliauskas       7896Vardenis7.12
Kazlauskas         7897Vardenis7.48
Kazlauskas         7900Vardenis6.76
Kavaliauskas       7902Vardenis6.20
Urbonas            7903Vardenis5.40
Butkus             7904Vardenis5.96
Urbonas            7905Vardenis6.28
Jankauskas         7908Vardenis7.60
Vasiliauskas       7911Vardenis7.60
Pranevicius        7913Vardenis6.40
Navickas           7917Vardenis6.84
Jankauskas         7918Vardenis6.92
Petrauskas         7920Vardenis7.60
Petrauskas         7921Vardenis6.72
Vasiliauskas       7922Vardenis7.76
Jankauskas         7923Vardenis8.12
Petrauskas         7924Vardenis6.68
Navickas           7925Vardenis6.12
Jankauskas         7926Vardenis5.56
Jankauskas         7927Vardenis7.36
Kazlauskas         7929Vardenis6.28
Jankauskas         7931Vardenis7.96
Jankauskas         7933Vardenis5.32
Urbonas            7939Vardenis7.40
Urbonas            7941Vardenis7.68
Petrauskas         7943Vardenis7.04
Petrauskas         7944Vardenis8.64
Butkus             7945Vardenis5.00
Vasiliauskas       7946Vardenis5.48
Navickas           7947Vardenis6.04
Pranevicius        7949Vardenis6.52
Petrauskas         7950Vardenis7.08
Navickas           7952Vardenis8.48
Urbonas            7954Vardenis5.12
Jankauskas         7955Vardenis5.52
Petrauskas         7956Vardenis8.20
Navickas           7958Vardenis6.44
Kavaliauskas       7961Vardenis6.68
Ramanauskas        7962Vardenis5.40
Kazlauskas         7964Vardenis6.96
Butkus             7965Vardenis7.32
Butkus             7967Vardenis7.52
Kazlauskas         7970Vardenis7.20
Vasiliauskas       7971Vardenis5.00
Vasiliauskas       7972Vardenis5.52
Navickas           7973Vardenis5.84
Pranevicius        7974Vardenis6.12
Butkus             7975Vardenis5.68
Jankauskas         7976Vardenis5.08
Urbonas            7979Vardenis6.80
Ramanauskas        7980Vardenis7.08
Vasiliauskas       7984Vardenis7.44
Butkus             7985Vardenis5.00
Kavaliauskas       7986Vardenis6.76
Vasiliauskas       7987Vardenis7.80
Navickas           7988Vardenis5.88
Kavaliauskas       7990Vardenis5.60
Butkus             7993Vardenis7.88
Navickas           7995Vardenis7.20
Vasiliauskas       7997Vardenis8.56
Kavaliauskas       7998Vardenis5.08
Jankauskas         7999Vardenis6.88
Kazlauskas         8002Vardenis6.72
Petrauskas         8005Vardenis8.56
Vasiliauskas       8006Vardenis7.40
Navickas           8007Vardenis7.52
Petrauskas         8008Vardenis6.52
Pranevicius        8010Vardenis8.36
Vasiliauskas       8011Vardenis8.12
Jankauskas         8012Vardenis6.44
Kavaliauskas       8013Vardenis5.76
Kavaliauskas       8014Vardenis8.20
Urbonas            8016Vardenis7.84
Vasiliauskas       8018Vardenis5.16
Navickas           8019Vardenis7.64
Pranevicius        8023Vardenis6.20
Jankauskas         8024Vardenis5.80
Ramanauskas        8028Vardenis6.24
Kazlauskas         8029Vardenis5.92
Petrauskas         8030Vardenis7.84
Kavaliauskas       8031Vardenis8.96
Kavaliauskas       8032Vardenis7.16
Kazlauskas         8036Vardenis6.84
Urbonas            8037Vardenis7.36
Butkus             8040Vardenis6.12
Urbonas            8042Vardenis7.52
Navickas           8043Vardenis7.64
Pranevicius        8044Vardenis5.12
Jankauskas         8046Vardenis6.00
Kavaliauskas       8047Vardenis6.68
Kazlauskas         8050Vardenis7.20
Vasiliauskas       8051Vardenis6.56
Jankauskas         8053Vardenis8.16
Jankauskas         8054Vardenis7.32
Kavaliauskas       8055Vardenis7.00
Kavaliauskas       8056Vardenis8.48
Butkus             8059Vardenis5.92
Petrauskas         8061Vardenis5.84
Petrauskas         8062Vardenis6.64
Kavaliauskas       8064Vardenis6.96
Jankauskas         8065Vardenis6.72
Pranevicius        8068Vardenis5.24
Vasiliauskas       8069Vardenis8.16
Kazlauskas         8070Vardenis6.16
Urbonas            8071Vardenis8.96
Vasiliauskas       8072Vardenis8.60
Butkus             8073Vardenis6.40
Petrauskas         8076Vardenis5.96
Pranevicius        8077Vardenis5.92
Pranevicius        8078Vardenis7.80
Jankauskas         8079Vardenis7.24
Urbonas            8080Vardenis6.84
Navickas           8082Vardenis5.44
Vasiliauskas       8083Vardenis7.76
Jankauskas         8086Vardenis8.72
Kazlauskas         8088Vardenis8.24
Ramanauskas        8089Vardenis5.40
Ramanauskas        8090Vardenis6.40
Pranevicius        8091Vardenis7.72
Butkus             8092Vardenis7.08
Petrauskas         8093Vardenis6.08
Pranevicius        8094Vardenis5.48
Jankauskas         8095Vardenis6.32
Jankauskas         8096Vardenis7.72
Urbonas            8098Vardenis5.24
Ramanauskas        8099Vardenis7.60
Navickas           8102Vardenis6.40
Navickas           8105Vardenis5.68
Navickas           8106Vardenis7.84
Vasiliauskas       8108Vardenis7.20
Navickas           8109Vardenis7.28
Ramanauskas        8110Vardenis5.96
Urbonas            8112Vardenis8.56
Jankauskas         8113Vardenis8.40
Vasiliauskas       8115Vardenis5.08
Petrauskas         8116Vardenis6.44
Ramanauskas        8118Vardenis5.84
Kavaliauskas       8119Vardenis7.36
Butkus             8122Vardenis5.20
Butkus             8123Vardenis7.68
Kavaliauskas       8124Vardenis7.24
Ramanauskas        8125Vardenis7.68
Butkus             8127Vardenis8.96
Navickas           8129Vardenis5.44
Vasiliauskas       8132Vardenis6.08
Urbonas            8133Vardenis7.00
Butkus             8134Vardenis6.24
Butkus             8135Vardenis6.20
Vasiliauskas       8136Vardenis6.64
Kazlauskas         8137Vardenis7.64
Petrauskas         8138Vardenis5.68
Kavaliauskas       8139Vardenis5.60
Vasiliauskas       8142Vardenis6.84
Kavaliauskas       8143Vardenis7.28
Navickas           8144Vardenis8.40
Butkus             8146Vardenis8.72
Jankauskas         8147Vardenis8.40
Vasiliauskas       8151Vardenis7.16
Vasiliauskas       8152Vardenis8.44
Petrauskas         8153Vardenis7.32
Vasiliauskas       8154Vardenis8.96
Pranevicius        8157Vardenis7.92
Kavaliauskas       8161Vardenis7.04
Jankauskas         8162Vardenis7.20
Kavaliauskas       8163Vardenis8.68
Urbonas            8165Vardenis8.80
Butkus             8167Vardenis5.48
Urbonas            8168Vardenis7.56
Navickas           8170Vardenis5.00
Ramanauskas        8171Vardenis6.48
Vasiliauskas       8172Vardenis5.52
Petrauskas         8174Vardenis6.04
Ramanauskas        8175Vardenis7.64
Vasiliauskas       8176Vardenis6.40
Butkus             8177Vardenis6.68
Urbonas            8178Vardenis5.88
Pranevicius        8179Vardenis5.36
Jankauskas         8181Vardenis6.36
Jankauskas         8182Vardenis8.00
Kazlauskas         8184Vardenis5.28
Butkus             8186Vardenis8.04
Urbonas            8187Vardenis5.40
Butkus             8189Vardenis6.12
Urbonas            8191Vardenis5.68
Kazlauskas         8192Vardenis7.32
Navickas           8193Vardenis6.52
Pranevicius        8198Vardenis7.68
Butkus             8200Vardenis7.20
Petrauskas         8203Vardenis7.00
Urbonas            8204Vardenis5.48
Jankauskas         8207Vardenis7.40
Butkus             8215Vardenis8.88
Petrauskas         8216Vardenis8.24
Navickas           8217Vardenis8.16
Kavaliauskas       8219Vardenis6.12
Jankauskas         8220Vardenis5.72
Kazlauskas         8221Vardenis8.00
Ramanauskas        8222Vardenis6.12
Pranevicius        8224Vardenis8.40
Kazlauskas         8226Vardenis8.40
Petrauskas         8227Vardenis7.56
Navickas           8230Vardenis6.92
Vasiliauskas       8231Vardenis5.88
Vasiliauskas       8232Vardenis5.20
Kavaliauskas       8234Vardenis6.68
Pranevicius        8235Vardenis7.08
Petrauskas         8238Vardenis5.16
Ramanauskas        8239Vardenis7.00
Petrauskas         8240Vardenis5.56
Urbonas            8244Vardenis5.24
Kavaliauskas       8245Vardenis5.84
Kazlauskas         8247Vardenis6.68
Ramanauskas        8249Vardenis6.68
Butkus             8251Vardenis8.24
Urbonas            8253Vardenis7.48
Kazlauskas         8254Vardenis8.80
Butkus             8255Vardenis6.28
Vasiliauskas       8256Vardenis5.00
Kavaliauskas       8257Vardenis6.08
Butkus             8258Vardenis8.32
Butkus             8259Vardenis8.96
Kavaliauskas       8262Vardenis5.08
Kavaliauskas       8263Vardenis8.40
Pranevicius        8264Vardenis5.76
Butkus             8266Vardenis7.36
Butkus             8267Vardenis6.48
Vasiliauskas       8269Vardenis7.76
Urbonas            8270Vardenis8.64
Ramanauskas        8274Vardenis8.08
Urbonas            8275Vardenis5.48
Ramanauskas        8276Vardenis6.12
Navickas           8278Vardenis5.28
Jankauskas         8279Vardenis6.48
Pranevicius        8280Vardenis7.24
Petrauskas         8282Vardenis6.56
Ramanauskas        8283Vardenis7.20
Pranevicius        8284Vardenis5.12
Vasiliauskas       8285Vardenis8.72
Vasiliauskas       8286Vardenis6.96
Ramanauskas        8287Vardenis6.80
Urbonas            8290Vardenis6.84
Kavaliauskas       8292Vardenis5.04
Butkus             8294Vardenis6.00
Petrauskas         8296Vardenis6.64
Vasiliauskas       8297Vardenis6.76
Pranevicius        8301Vardenis5.28
Pranevicius        8303Vardenis6.68
Petrauskas         8305Vardenis5.60
Urbonas            8307Vardenis6.60
Ramanauskas        8308Vardenis7.32
Kazlauskas         8310Vardenis7.76
Kavaliauskas       8311Vardenis6.36
Navickas           8312Vardenis5.80
Ramanauskas        8313Vardenis7.84
Ramanauskas        8314Vardenis7.64
Vasiliauskas       8316Vardenis5.52
Kavaliauskas       8317Vardenis5.60
Kavaliauskas       8318Vardenis6.48
Navickas           8319Vardenis5.72
Vasiliauskas       8323Vardenis6.76
Navickas           8325Vardenis8.64
Kavaliauskas       8327Vardenis7.88
Vasiliauskas       8328Vardenis5.36
Pranevicius        8331Vardenis7.08
Urbonas            8332Vardenis8.16
Navickas           8334Vardenis7.92
Kavaliauskas       8335Vardenis5.20
Pranevicius        8336Vardenis5.32
Butkus             8337Vardenis8.64
Navickas           8341Vardenis7.28
Urbonas            8342Vardenis5.40
Vasiliauskas       8343Vardenis7.92
Pranevicius        8344Vardenis6.12
Ramanauskas        8346Vardenis5.16
Kazlauskas         8348Vardenis8.00
Vasiliauskas       8349Vardenis8.96
Ramanauskas        8355Vardenis8.24
Ramanauskas        8356Vardenis5.52
Ramanauskas        8358Vardenis7.16
Kavaliauskas       8360Vardenis7.24
Kazlauskas         8361Vardenis7.96
Navickas           8363Vardenis8.40
Petrauskas         8364Vardenis6.60
Jankauskas         8365Vardenis7.80
Pranevicius        8366Vardenis8.16
Navickas           8369Vardenis5.28
Butkus             8370Vardenis6.56
Butkus             8371Vardenis6.40
Butkus             8374Vardenis8.40
Kazlauskas         8376Vardenis6.84
Kavaliauskas       8377Vardenis5.64
Urbonas            8378Vardenis6.92
Urbonas            8380Vardenis7.88
Jankauskas         8381Vardenis7.84
Pranevicius        8382Vardenis6.96
Vasiliauskas       8383Vardenis6.12
Ramanauskas        8384Vardenis9.12
Kavaliauskas       8389Vardenis8.96
Kazlauskas         8391Vardenis5.16
Kazlauskas         8392Vardenis7.60
Urbonas            8393Vardenis6.68
Petrauskas         8394Vardenis7.52
Navickas           8396Vardenis6.64
Petrauskas         8398Vardenis5.00
Urbonas            8400Vardenis7.56
Vasiliauskas       8401Vardenis7.24
Butkus             8404Vardenis5.08
Ramanauskas        8406Vardenis5.44
Ramanauskas        8407Vardenis8.00
Jankauskas         8409Vardenis7.44
Butkus             8411Vardenis6.84
Jankauskas         8412Vardenis5.96
Kazlauskas         8413Vardenis6.28
Pranevicius        8415Vardenis5.52
Butkus             8420Vardenis6.64
Petrauskas         8421Vardenis6.56
Jankauskas         8423Vardenis5.68
Ramanauskas        8427Vardenis8.96
Ramanauskas        8429Vardenis6.36
Ramanauskas        8430Vardenis8.40
Petrauskas         8432Vardenis6.36
Jankauskas         8434Vardenis5.08
Butkus             8435Vardenis5.16
Ramanauskas        8436Vardenis5.84
Petrauskas         8437Vardenis8.00
Kavaliauskas       8438Vardenis5.72
Ramanauskas        8439Vardenis6.20
Urbonas            8440Vardenis6.36
Ramanauskas        8441Vardenis6.88
Jankauskas         8444Vardenis8.40
Navickas           8445Vardenis7.72
Navickas           8446Vardenis5.64
Pranevicius        8448Vardenis7.96
Jankauskas         8449Vardenis5.60
Urbonas            8450Vardenis5.92
Kazlauskas         8452Vardenis7.92
Kazlauskas         8456Vardenis6.16
Pranevicius        8458Vardenis8.40
Kazlauskas         8459Vardenis7.76
Kavaliauskas       8460Vardenis5.16
Petrauskas         8464Vardenis7.88
Pranevicius        8465Vardenis7.40
Jankauskas         8468Vardenis8.12
Vasiliauskas       8469Vardenis8.00
Kavaliauskas       8470Vardenis6.72
Urbonas            8471Vardenis7.36
Petrauskas         8472Vardenis6.80
Vasiliauskas       8473Vardenis6.48
Urbonas            8474Vardenis5.84
Vasiliauskas       8475Vardenis6.56
Urbonas            8476Vardenis6.88
Urbonas            8478Vardenis5.40
Ramanauskas        8479Vardenis6.84
Jankauskas         8481Vardenis6.76
Kavaliauskas       8483Vardenis8.80
Petrauskas         8485Vardenis5.76
Butkus             8487Vardenis7.20
Jankauskas         8488Vardenis8.80
Jankauskas         8490Vardenis5.68
Pranevicius        8491Vardenis6.16
Urbonas            8492Vardenis7.16
Kazlauskas         8493Vardenis6.88
Ramanauskas        8496Vardenis7.12
Kazlauskas         8497Vardenis7.56
Kazlauskas         8498Vardenis7.68
Pranevicius        8501Vardenis6.20
Kazlauskas         8502Vardenis6.72
Urbonas            8503Vardenis6.80
Ramanauskas        8504Vardenis6.08
Jankauskas         8505Vardenis6.04
Urbonas            8506Vardenis6.88
Petrauskas         8509Vardenis7.36
Navickas           8510Vardenis6.60
Navickas           8512Vardenis5.40
Ramanauskas        8513Vardenis7.28
Kazlauskas         8516Vardenis6.68
Vasiliauskas       8518Vardenis7.56
Kazlauskas         8520Vardenis5.64
Petrauskas         8522Vardenis7.64
Ramanauskas        8524Vardenis6.80
Urbonas            8526Vardenis7.28
Butkus             8527Vardenis8.20
Urbonas            8531Vardenis6.48
Petrauskas         8532Vardenis5.64
Navickas           8533Vardenis6.88
Kavaliauskas       8539Vardenis5.76
Butkus             8541Vardenis7.40
Jankauskas         8544Vardenis7.04
Pranevicius        8545Vardenis5.28
Navickas           8546Vardenis8.36
Jankauskas         8548Vardenis7.64
Petrauskas         8549Vardenis8.40
Urbonas            8550Vardenis7.16
Pranevicius        8551Vardenis7.20
Navickas           8552Vardenis7.32
Jankauskas         8553Vardenis5.28
Butkus             8554Vardenis5.12
Kavaliauskas       8558Vardenis7.60
Pranevicius        8559Vardenis8.68
Navickas           8560Vardenis6.88
Petrauskas         8562Vardenis5.52
Kazlauskas         8564Vardenis6.00
Ramanauskas        8565Vardenis5.16
Navickas           8566Vardenis7.48
Petrauskas         8568Vardenis8.48
Vasiliauskas       8569Vardenis7.12
Ramanauskas        8570Vardenis8.64
Vasiliauskas       8573Vardenis6.52
Ramanauskas        8574Vardenis7.16
Butkus             8575Vardenis6.36
Navickas           8577Vardenis5.36
Kazlauskas         8578Vardenis5.00
Kavaliauskas       8579Vardenis7.32
Urbonas            8580Vardenis5.84
Navickas           8581Vardenis7.24
Ramanauskas        8583Vardenis7.48
Urbonas            8585Vardenis5.92
Vasiliauskas       8586Vardenis5.60
Jankauskas         8589Vardenis6.96
Navickas           8590Vardenis5.80
Vasiliauskas       8591Vardenis6.60
Pranevicius        8592Vardenis8.12
Urbonas            8595Vardenis7.84
Kavaliauskas       8600Vardenis8.32
Petrauskas         8601Vardenis7.52
Kavaliauskas       8602Vardenis5.48
Kavaliauskas       8603Vardenis5.56
Kavaliauskas       8604Vardenis5.60
Navickas           8605Vardenis7.28
Vasiliauskas       8606Vardenis8.48
Jankauskas         8607Vardenis5.28
Navickas           8611Vardenis6.92
Butkus             8613Vardenis5.48
Urbonas            8614Vardenis5.88
Kazlauskas         8617Vardenis8.20
Vasiliauskas       8618Vardenis5.40
Pranevicius        8620Vardenis8.32
Urbonas            8622Vardenis5.60
Kavaliauskas       8623Vardenis8.88
Kavaliauskas       8625Vardenis7.84
Ramanauskas        8628Vardenis5.00
Jankauskas         8629Vardenis7.60
Urbonas            8631Vardenis6.92
Urbonas            8633Vardenis8.16
Urbonas            8636Vardenis8.40
Butkus             8637Vardenis5.44
Butkus             8639Vardenis6.72
Kazlauskas         8640Vardenis6.24
Kazlauskas         8642Vardenis6.52
Kazlauskas         8645Vardenis5.92
Vasiliauskas       8646Vardenis6.88
Pranevicius        8647Vardenis7.76
Urbonas            8651Vardenis8.00
Jankauskas         8653Vardenis6.00
Vasiliauskas       8654Vardenis8.48
Ramanauskas        8657Vardenis5.44
Pranevicius        8658Vardenis6.28
Urbonas            8660Vardenis5.00
Petrauskas         8664Vardenis6.12
Kavaliauskas       8665Vardenis5.48
Jankauskas         8666Vardenis5.08
Petrauskas         8667Vardenis6.80
Kazlauskas         8668Vardenis8.88
Vasiliauskas       8669Vardenis7.48
Kazlauskas         8670Vardenis5.20
Jankauskas         8672Vardenis5.36
Navickas           8675Vardenis7.64
Urbonas            8676Vardenis6.24
Kavaliauskas       8678Vardenis5.96
Vasiliauskas       8680Vardenis7.52
Urbonas            8682Vardenis7.72
Kazlauskas         8684Vardenis7.48
Jankauskas         8686Vardenis6.08
Navickas           8687Vardenis6.92
Vasiliauskas       8690Vardenis5.80
Kazlauskas         8693Vardenis7.76
Jankauskas         8695Vardenis7.44
Urbonas            8696Vardenis6.88
Petrauskas         8697Vardenis8.24
Butkus             8701Vardenis9.04
Vasiliauskas       8702Vardenis7.88
Urbonas            8703Vardenis5.64
Ramanauskas        8704Vardenis6.00
Butkus             8705Vardenis5.60
Kavaliauskas       8706Vardenis6.12
Urbonas            8708Vardenis6.44
Urbonas            8709Vardenis7.48
Ramanauskas        8710Vardenis5.80
Pranevicius        8712Vardenis8.00
Pranevicius        8713Vardenis7.16
Vasiliauskas       8715Vardenis6.12
Navickas           8717Vardenis7.68
Pranevicius        8720Vardenis6.80
Ramanauskas        8721Vardenis8.48
Petrauskas         8722Vardenis8.16
Kazlauskas         8726Vardenis5.44
Urbonas            8728Vardenis6.40
Vasiliauskas       8729Vardenis5.24
Pranevicius        8730Vardenis8.16
Kavaliauskas       8731Vardenis7.64
Urbonas            8732Vardenis9.12
Petrauskas         8734Vardenis6.04
Navickas           8735Vardenis6.68
Petrauskas         8736Vardenis5.20
Kavaliauskas       8737Vardenis7.84
Urbonas            8740Vardenis6.40
Butkus             8741Vardenis5.64
Butkus             8742Vardenis8.20
Navickas           8743Vardenis6.08
Butkus             8744Vardenis8.40
Petrauskas         8745Vardenis5.12
Kavaliauskas       8748Vardenis6.28
Jankauskas         8752Vardenis7.80
Petrauskas         8753Vardenis7.68
Jankauskas         8754Vardenis8.08
Navickas           8757Vardenis8.96
Butkus             8758Vardenis7.72
Butkus             8759Vardenis5.40
Navickas           8760Vardenis5.40
Butkus             8761Vardenis7.12
Kavaliauskas       8765Vardenis7.28
Urbonas            8767Vardenis6.12
Kavaliauskas       8768Vardenis5.28
Jankauskas         8769Vardenis5.88
Navickas           8770Vardenis7.00
Petrauskas         8771Vardenis6.80
Petrauskas         8772Vardenis8.88
Kazlauskas         8773Vardenis6.24
Vasiliauskas       8774Vardenis8.56
Kazlauskas         8775Vardenis6.44
Kavaliauskas       8777Vardenis7.60
Pranevicius        8779Vardenis5.88
Butkus             8780Vardenis7.32
Butkus             8783Vardenis6.56
Pranevicius        8784Vardenis7.68
Kavaliauskas       8785Vardenis6.64
Kavaliauskas       8786Vardenis6.80
Urbonas            8788Vardenis7.08
Vasiliauskas       8791Vardenis7.76
Petrauskas         8792Vardenis7.40
Petrauskas         8794Vardenis5.48
Kavaliauskas       8795Vardenis6.60
Jankauskas         8796Vardenis7.00
Butkus             8797Vardenis5.24
Ramanauskas        8798Vardenis6.88
Urbonas            8800Vardenis6.24
Navickas           8801Vardenis7.32
Butkus             8802Vardenis6.68
Kazlauskas         8803Vardenis5.80
Urbonas            8804Vardenis6.32
Navickas           8806Vardenis8.32
Butkus             8807Vardenis7.80
Vasiliauskas       8809Vardenis6.80
Pranevicius        8811Vardenis6.12
Pranevicius        8812Vardenis6.40
Vasiliauskas       8815Vardenis6.80
Ramanauskas        8816Vardenis6.12
Navickas           8820Vardenis8.32
Ramanauskas        8823Vardenis5.08
Vasiliauskas       8824Vardenis6.68
Jankauskas         8825Vardenis5.24
Kazlauskas         8826Vardenis6.24
Kavaliauskas       8827Vardenis5.92
Kazlauskas         8837Vardenis7.68
Kavaliauskas       8839Vardenis8.00
Petrauskas         8840Vardenis5.84
Petrauskas         8841Vardenis6.72
Pranevicius        8842Vardenis8.08
Petrauskas         8843Vardenis5.72
Jankauskas         8846Vardenis7.28
Kavaliauskas       8849Vardenis7.24
Butkus             8852Vardenis5.44
Urbonas            8855Vardenis6.12
Navickas           8861Vardenis7.84
Petrauskas         8862Vardenis6.96
Navickas           8864Vardenis7.32
Kavaliauskas       8865Vardenis6.84
Pranevicius        8867Vardenis7.44
Jankauskas         8868Vardenis7.60
Kazlauskas         8872Vardenis6.24
Butkus             8873Vardenis8.16
Ramanauskas        8874Vardenis5.68
Navickas           8875Vardenis7.20
Kazlauskas         8877Vardenis5.28
Urbonas            8878Vardenis8.40
Butkus             8879Vardenis7.88
Kazlauskas         8885Vardenis7.28
Vasiliauskas       8888Vardenis7.08
Jankauskas         8889Vardenis6.60
Petrauskas         8892Vardenis8.16
Navickas           8893Vardenis7.56
Kazlauskas         8895Vardenis5.76
Pranevicius        8898Vardenis8.44
Kazlauskas         8900Vardenis8.84
Kazlauskas         8901Vardenis7.40
Kazlauskas         8902Vardenis8.48
Jankauskas         8905Vardenis6.40
Ramanauskas        8906Vardenis8.88
Vasiliauskas       8909Vardenis5.40
Butkus             8911Vardenis5.28
Jankauskas         8921Vardenis7.88
Vasiliauskas       8922Vardenis6.08
Petrauskas         8923Vardenis8.32
Urbonas            8924Vardenis8.12
Pranevicius        8925Vardenis7.08
