Pavarde            Vardas       Galutinis
Jankauskas         81599Vardenis8.16
Kazlauskas         81600Vardenis8.32
Jankauskas         81604Vardenis6.40
Kavaliauskas       81606Vardenis7.88
Kazlauskas         81610Vardenis7.64
Navickas           81611Vardenis7.00
Jankauskas         81612Vardenis5.92
Kavaliauskas       81614Vardenis7.84
Kazlauskas         81615Vardenis5.56
Vasiliauskas       81616Vardenis7.76
Vasiliauskas       81617Vardenis5.88
Petrauskas         81624Vardenis5.00
Pranevicius        81630Vardenis8.60
Jankauskas         81631Vardenis7.44
Butkus             81632Vardenis5.88
Jankauskas         81633Vardenis6.72
Navickas           81635Vardenis8.72
Vasiliauskas       81637Vardenis7.08
Petrauskas         81639Vardenis7.32
Petrauskas         81640Vardenis5.36
Jankauskas         81641Vardenis5.24
Kazlauskas         81642Vardenis7.44
Jankauskas         81643Vardenis7.40
Navickas           81645Vardenis6.36
Urbonas            81646Vardenis8.12
Jankauskas         81647Vardenis7.64
Vasiliauskas       81649Vardenis6.64
Urbonas            81651Vardenis6.20
Kavaliauskas       81652Vardenis5.92
Jankauskas         81653Vardenis5.72
Pranevicius        81655Vardenis5.88
Pranevicius        81658Vardenis8.56
Urbonas            81660Vardenis6.12
Urbonas            81662Vardenis6.60
Kazlauskas         81664Vardenis7.48
Petrauskas         81666Vardenis7.24
Navickas           81667Vardenis7.76
Urbonas            81668Vardenis8.16
Urbonas            81673Vardenis7.92
Vasiliauskas       81676Vardenis6.48
Kazlauskas         81677Vardenis6.12
Petrauskas         81678Vardenis7.88
Ramanauskas        81679Vardenis7.60
Kazlauskas         81682Vardenis5.36
Kavaliauskas       81683Vardenis7.48
Navickas           81686Vardenis7.60
Petrauskas         81687Vardenis6.60
Jankauskas         81691Vardenis7.24
Butkus             81693Vardenis7.32
Vasiliauskas       81694Vardenis7.16
Vasiliauskas       81695Vardenis6.68
Kazlauskas         81696Vardenis7.28
Petrauskas         81697Vardenis6.80
Jankauskas         81698Vardenis7.48
Kavaliauskas       81700Vardenis6.12
Ramanauskas        81702Vardenis7.32
Petrauskas         81703Vardenis5.28
Kazlauskas         81706Vardenis7.84
Kazlauskas         81707Vardenis8.16
Navickas           81708Vardenis8.96
Navickas           81710Vardenis6.00
Navickas           81714Vardenis6.52
Pranevicius        81715Vardenis5.92
Petrauskas         81716Vardenis7.76
Pranevicius        81720Vardenis8.24
Petrauskas         81722Vardenis7.88
Butkus             81723Vardenis7.12
Butkus             81725Vardenis5.68
Jankauskas         81726Vardenis5.16
Butkus             81728Vardenis5.64
Kavaliauskas       81729Vardenis7.04
Navickas           81730Vardenis5.40
Petrauskas         81732Vardenis7.64
Pranevicius        81735Vardenis7.32
Butkus             81737Vardenis5.84
Kavaliauskas       81738Vardenis8.44
Kavaliauskas       81740Vardenis7.60
Urbonas            81741Vardenis7.52
Butkus             81745Vardenis7.12
Kavaliauskas       81750Vardenis8.96
Petrauskas         81751Vardenis7.20
Navickas           81755Vardenis8.40
Kazlauskas         81756Vardenis7.32
Vasiliauskas       81757Vardenis6.44
Kavaliauskas       81758Vardenis7.04
Navickas           81759Vardenis5.40
Vasiliauskas       81760Vardenis5.68
Kavaliauskas       81761Vardenis6.84
Jankauskas         81762Vardenis8.08
Kavaliauskas       81763Vardenis5.00
Ramanauskas        81764Vardenis7.24
Jankauskas         81765Vardenis5.84
Kazlauskas         81766Vardenis7.68
Kavaliauskas       81767Vardenis6.48
Kazlauskas         81769Vardenis5.68
Pranevicius        81770Vardenis7.68
Ramanauskas        81772Vardenis8.48
Petrauskas         81773Vardenis8.32
Kazlauskas         81774Vardenis6.68
Butkus             81776Vardenis6.96
Vasiliauskas       81778Vardenis7.64
Urbonas            81779Vardenis6.28
Jankauskas         81780Vardenis5.92
Urbonas            81782Vardenis5.20
Ramanauskas        81783Vardenis8.80
Petrauskas         81784Vardenis5.24
Urbonas            81785Vardenis6.48
Kavaliauskas       81786Vardenis6.48
Vasiliauskas       81787Vardenis6.44
Kazlauskas         81791Vardenis7.64
Pranevicius        81792Vardenis6.56
Kavaliauskas       81793Vardenis6.36
Kazlauskas         81795Vardenis8.12
Vasiliauskas       81797Vardenis7.40
Vasiliauskas       81799Vardenis6.40
Pranevicius        81801Vardenis5.20
Butkus             81803Vardenis5.08
Vasiliauskas       81804Vardenis5.64
Jankauskas         81805Vardenis5.12
Vasiliauskas       81808Vardenis5.84
Kavaliauskas       81809Vardenis7.52
Petrauskas         81811Vardenis7.80
Urbonas            81813Vardenis6.60
Urbonas            81814Vardenis5.00
Pranevicius        81816Vardenis7.44
Kazlauskas         81817Vardenis5.72
Vasiliauskas       81818Vardenis6.24
Ramanauskas        81819Vardenis6.40
Petrauskas         81822Vardenis5.28
Pranevicius        81823Vardenis6.16
Urbonas            81826Vardenis7.96
Navickas           81827Vardenis6.88
Jankauskas         81828Vardenis7.00
Ramanauskas        81829Vardenis6.68
Ramanauskas        81830Vardenis5.96
Petrauskas         81834Vardenis6.20
Pranevicius        81835Vardenis5.20
Ramanauskas        81838Vardenis7.48
Navickas           81840Vardenis7.00
Vasiliauskas       81841Vardenis6.40
Kazlauskas         81844Vardenis6.20
Jankauskas         81847Vardenis6.20
Urbonas            81848Vardenis5.72
Urbonas            81852Vardenis7.40
Petrauskas         81855Vardenis6.32
Pranevicius        81856Vardenis5.84
Vasiliauskas       81857Vardenis5.92
Navickas           81858Vardenis7.60
Navickas           81859Vardenis8.16
Ramanauskas        81860Vardenis7.76
Urbonas            81865Vardenis6.48
Vasiliauskas       81867Vardenis6.20
Butkus             81868Vardenis5.80
Kavaliauskas       81871Vardenis5.00
Petrauskas         81873Vardenis5.40
Jankauskas         81877Vardenis7.48
Ramanauskas        81882Vardenis6.08
Jankauskas         81884Vardenis6.16
Ramanauskas        81888Vardenis5.48
Kazlauskas         81890Vardenis6.68
Vasiliauskas       81891Vardenis8.64
Kazlauskas         81892Vardenis6.36
Jankauskas         81893Vardenis5.28
Pranevicius        81897Vardenis7.88
Kazlauskas         81899Vardenis7.72
Butkus             81901Vardenis7.32
Pranevicius        81904Vardenis7.84
Vasiliauskas       81909Vardenis8.20
Butkus             81910Vardenis5.32
Ramanauskas        81914Vardenis7.88
Butkus             81915Vardenis7.16
Butkus             81916Vardenis6.72
Ramanauskas        81917Vardenis5.96
Pranevicius        81919Vardenis7.16
Kazlauskas         81921Vardenis5.72
Ramanauskas        81925Vardenis5.24
Ramanauskas        81927Vardenis6.20
Jankauskas         81929Vardenis6.92
Ramanauskas        81932Vardenis6.16
Navickas           81933Vardenis6.96
Urbonas            81934Vardenis7.16
Kavaliauskas       81935Vardenis8.32
Kavaliauskas       81937Vardenis5.60
Urbonas            81938Vardenis8.40
Navickas           81939Vardenis8.08
Vasiliauskas       81940Vardenis7.20
Ramanauskas        81941Vardenis6.96
Jankauskas         81946Vardenis6.44
Pranevicius        81947Vardenis7.80
Petrauskas         81948Vardenis7.32
Pranevicius        81951Vardenis5.76
Kazlauskas         81953Vardenis8.56
Kavaliauskas       81954Vardenis8.28
Butkus             81955Vardenis5.36
Ramanauskas        81956Vardenis6.36
Pranevicius        81957Vardenis5.04
Kazlauskas         81958Vardenis6.64
Butkus             81960Vardenis6.24
Navickas           81961Vardenis7.28
Jankauskas         81964Vardenis8.16
Pranevicius        81965Vardenis8.56
Urbonas            81967Vardenis5.28
Urbonas            81968Vardenis8.96
Butkus             81974Vardenis6.88
Butkus             81975Vardenis6.04
Urbonas            81976Vardenis6.00
Ramanauskas        81977Vardenis6.12
Vasiliauskas       81978Vardenis6.40
Pranevicius        81979Vardenis7.56
Petrauskas         81980Vardenis5.76
Ramanauskas        81981Vardenis7.28
Ramanauskas        81982Vardenis8.04
Kazlauskas         81984Vardenis7.04
Butkus             81986Vardenis6.88
Ramanauskas        81987Vardenis6.72
Jankauskas         81989Vardenis6.92
Kavaliauskas       81991Vardenis6.72
Kazlauskas         81992Vardenis6.32
Jankauskas         81993Vardenis5.88
Kavaliauskas       81994Vardenis6.44
Kazlauskas         81995Vardenis6.12
Petrauskas         81997Vardenis6.84
Ramanauskas        81998Vardenis5.36
Jankauskas         82000Vardenis6.92
Pranevicius        82001Vardenis5.88
Vasiliauskas       82004Vardenis6.92
Kazlauskas         82005Vardenis7.64
Pranevicius        82006Vardenis5.28
Urbonas            82007Vardenis5.16
Butkus             82008Vardenis8.28
Jankauskas         82009Vardenis8.20
Kavaliauskas       82011Vardenis6.32
Kavaliauskas       82015Vardenis5.16
Vasiliauskas       82017Vardenis8.16
Petrauskas         82018Vardenis8.20
Vasiliauskas       82019Vardenis8.64
Vasiliauskas       82020Vardenis6.12
Butkus             82023Vardenis8.52
Kavaliauskas       82024Vardenis5.40
Butkus             82025Vardenis5.84
Kavaliauskas       82026Vardenis5.68
Petrauskas         82028Vardenis8.32
Petrauskas         82030Vardenis6.04
Kazlauskas         82032Vardenis5.92
Kavaliauskas       82033Vardenis5.28
Pranevicius        82036Vardenis5.00
Pranevicius        82037Vardenis6.40
Kavaliauskas       82039Vardenis5.60
Ramanauskas        82041Vardenis5.40
Navickas           82043Vardenis6.92
Kazlauskas         82044Vardenis6.08
Kazlauskas         82046Vardenis5.28
Vasiliauskas       82048Vardenis6.56
Pranevicius        82049Vardenis6.44
Petrauskas         82050Vardenis8.32
Petrauskas         82051Vardenis6.60
Vasiliauskas       82053Vardenis6.84
Pranevicius        82054Vardenis7.92
Petrauskas         82056Vardenis8.20
Navickas           82057Vardenis6.84
Urbonas            82059Vardenis6.32
Urbonas            82062Vardenis6.76
Kavaliauskas       82063Vardenis8.80
Urbonas            82064Vardenis5.24
Petrauskas         82065Vardenis6.88
Vasiliauskas       82067Vardenis7.96
Kavaliauskas       82068Vardenis5.48
Urbonas            82069Vardenis6.80
Urbonas            82071Vardenis8.48
Pranevicius        82072Vardenis7.52
Ramanauskas        82073Vardenis5.04
Petrauskas         82075Vardenis7.80
Urbonas            82078Vardenis5.48
Navickas           82079Vardenis5.40
Jankauskas         82080Vardenis7.56
Navickas           82081Vardenis7.92
Urbonas            82085Vardenis6.56
Butkus             82086Vardenis6.40
Petrauskas         82088Vardenis6.80
Kavaliauskas       82090Vardenis5.20
Ramanauskas        82091Vardenis5.56
Butkus             82092Vardenis7.32
Kazlauskas         82098Vardenis7.20
Petrauskas         82099Vardenis7.60
Petrauskas         82101Vardenis7.88
Petrauskas         82103Vardenis8.88
Butkus             82104Vardenis7.32
Ramanauskas        82105Vardenis6.28
Urbonas            82108Vardenis5.84
Vasiliauskas       82109Vardenis6.28
Urbonas            82110Vardenis5.36
Kazlauskas         82114Vardenis5.40
Petrauskas         82115Vardenis6.56
Petrauskas         82120Vardenis7.68
Petrauskas         82121Vardenis8.28
Petrauskas         82122Vardenis7.04
Petrauskas         82124Vardenis8.64
Kavaliauskas       82127Vardenis5.04
Urbonas            82128Vardenis7.12
Navickas           82129Vardenis9.12
Kazlauskas         82130Vardenis6.64
Vasiliauskas       82131Vardenis7.04
Jankauskas         82133Vardenis8.16
Ramanauskas        82134Vardenis6.28
Navickas           82135Vardenis6.40
Petrauskas         82138Vardenis8.28
Petrauskas         82139Vardenis6.92
Kazlauskas         82140Vardenis6.12
Petrauskas         82141Vardenis5.36
Kavaliauskas       82143Vardenis8.56
Vasiliauskas       82144Vardenis5.12
Navickas           82146Vardenis6.96
Navickas           82148Vardenis5.92
Butkus             82149Vardenis5.08
Vasiliauskas       82150Vardenis7.24
Pranevicius        82153Vardenis6.48
Pranevicius        82157Vardenis8.16
Kazlauskas         82158Vardenis5.92
Vasiliauskas       82160Vardenis6.60
Butkus             82161Vardenis5.56
Pranevicius        82162Vardenis7.28
Pranevicius        82163Vardenis8.16
Kazlauskas         82164Vardenis6.24
Kazlauskas         82168Vardenis5.52
Butkus             82169Vardenis7.00
Jankauskas         82172Vardenis8.24
Jankauskas         82174Vardenis7.08
Pranevicius        82176Vardenis5.24
Kavaliauskas       82179Vardenis5.96
Pranevicius        82180Vardenis6.16
Ramanauskas        82182Vardenis6.12
Butkus             82183Vardenis6.36
Pranevicius        82185Vardenis8.72
Butkus             82186Vardenis5.04
Butkus             82187Vardenis5.88
Ramanauskas        82188Vardenis8.44
Kazlauskas         82189Vardenis8.80
Ramanauskas        82190Vardenis5.80
Kavaliauskas       82191Vardenis5.72
Kazlauskas         82193Vardenis8.12
Ramanauskas        82195Vardenis7.52
Ramanauskas        82196Vardenis6.52
Urbonas            82197Vardenis5.48
Vasiliauskas       82198Vardenis5.36
Kazlauskas         82199Vardenis7.08
Urbonas            82200Vardenis7.92
Kavaliauskas       82201Vardenis5.52
Butkus             82202Vardenis5.40
Ramanauskas        82203Vardenis7.44
Pranevicius        82204Vardenis7.92
Urbonas            82205Vardenis5.08
Pranevicius        82206Vardenis5.84
Kavaliauskas       82208Vardenis5.56
Kavaliauskas       82209Vardenis5.88
Pranevicius        82210Vardenis7.64
Petrauskas         82211Vardenis6.08
Jankauskas         82212Vardenis5.56
Urbonas            82213Vardenis9.28
Kavaliauskas       82215Vardenis7.64
Butkus             82216Vardenis6.20
Kazlauskas         82218Vardenis5.24
Kazlauskas         82220Vardenis7.44
Jankauskas         82221Vardenis7.80
Jankauskas         82226Vardenis5.84
Kavaliauskas       82228Vardenis6.60
Pranevicius        82229Vardenis5.08
Butkus             82231Vardenis6.36
Jankauskas         82232Vardenis7.68
Kazlauskas         82233Vardenis5.08
Kazlauskas         82234Vardenis6.52
Petrauskas         82235Vardenis6.52
Kazlauskas         82242Vardenis6.00
Vasiliauskas       82243Vardenis6.44
Navickas           82244Vardenis5.52
Kazlauskas         82246Vardenis7.84
Navickas           82247Vardenis6.48
Ramanauskas        82248Vardenis7.12
Ramanauskas        82249Vardenis8.12
Vasiliauskas       82250Vardenis6.08
Vasiliauskas       82251Vardenis6.56
Kavaliauskas       82253Vardenis5.68
Jankauskas         82255Vardenis8.32
Kazlauskas         82259Vardenis6.52
Navickas           82260Vardenis6.04
Vasiliauskas       82262Vardenis5.68
Pranevicius        82265Vardenis5.80
Kazlauskas         82266Vardenis6.32
Petrauskas         82268Vardenis7.24
Pranevicius        82269Vardenis6.44
Pranevicius        82272Vardenis5.20
Ramanauskas        82274Vardenis6.04
Vasiliauskas       82276Vardenis5.44
Urbonas            82278Vardenis6.52
Jankauskas         82279Vardenis7.08
Navickas           82280Vardenis8.24
Navickas           82283Vardenis6.28
Navickas           82284Vardenis7.32
Kavaliauskas       82285Vardenis5.72
Kazlauskas         82286Vardenis6.08
Kavaliauskas       82289Vardenis5.84
Kazlauskas         82290Vardenis7.48
Vasiliauskas       82291Vardenis6.40
Navickas           82293Vardenis7.36
Ramanauskas        82295Vardenis6.40
Kazlauskas         82296Vardenis7.16
Navickas           82297Vardenis5.24
Urbonas            82298Vardenis5.52
Petrauskas         82299Vardenis5.20
Kazlauskas         82301Vardenis6.12
Petrauskas         82303Vardenis6.60
Kavaliauskas       82306Vardenis6.44
Kazlauskas         82307Vardenis7.04
Navickas           82308Vardenis6.24
Ramanauskas        82309Vardenis6.24
Urbonas            82312Vardenis8.64
Ramanauskas        82314Vardenis5.60
Kavaliauskas       82315Vardenis7.44
Urbonas            82317Vardenis6.24
Pranevicius        82318Vardenis5.28
Petrauskas         82319Vardenis5.68
Ramanauskas        82320Vardenis6.68
Petrauskas         82323Vardenis7.68
Navickas           82324Vardenis7.80
Butkus             82326Vardenis8.80
Urbonas            82329Vardenis7.64
Pranevicius        82330Vardenis5.92
Kazlauskas         82332Vardenis6.44
Kavaliauskas       82337Vardenis6.00
Butkus             82340Vardenis6.92
Ramanauskas        82346Vardenis6.56
Urbonas            82347Vardenis9.04
Navickas           82348Vardenis6.84
Ramanauskas        82354Vardenis7.72
Jankauskas         82355Vardenis9.36
Navickas           82356Vardenis5.72
Ramanauskas        82357Vardenis6.28
Kazlauskas         82359Vardenis7.40
Kazlauskas         82363Vardenis5.52
Kazlauskas         82366Vardenis5.84
Ramanauskas        82368Vardenis5.04
Petrauskas         82371Vardenis8.00
Urbonas            82373Vardenis5.88
Pranevicius        82374Vardenis6.04
Ramanauskas        82375Vardenis6.84
Urbonas            82376Vardenis8.64
Butkus             82378Vardenis7.40
Navickas           82380Vardenis5.28
Kavaliauskas       82381Vardenis8.32
Butkus             82382Vardenis6.96
Pranevicius        82383Vardenis5.28
Ramanauskas        82385Vardenis7.68
Urbonas            82386Vardenis6.48
Vasiliauskas       82387Vardenis6.00
Vasiliauskas       82388Vardenis8.40
Urbonas            82389Vardenis7.20
Urbonas            82390Vardenis5.64
Urbonas            82395Vardenis7.80
Vasiliauskas       82399Vardenis7.20
Urbonas            82400Vardenis6.88
Jankauskas         82403Vardenis5.28
Vasiliauskas       82405Vardenis5.04
Ramanauskas        82406Vardenis6.44
Pranevicius        82407Vardenis6.84
Navickas           82409Vardenis6.00
Butkus             82410Vardenis6.24
Pranevicius        82413Vardenis8.32
Urbonas            82414Vardenis8.24
Kazlauskas         82416Vardenis7.08
Ramanauskas        82419Vardenis5.96
Urbonas            82420Vardenis6.52
Petrauskas         82421Vardenis8.24
Pranevicius        82425Vardenis5.64
Butkus             82426Vardenis7.08
Kavaliauskas       82427Vardenis5.68
Butkus             82428Vardenis6.72
Urbonas            82430Vardenis7.64
Jankauskas         82432Vardenis5.44
Urbonas            82433Vardenis5.24
Navickas           82434Vardenis6.72
Petrauskas         82436Vardenis8.08
Kazlauskas         82440Vardenis7.08
Jankauskas         82442Vardenis7.56
Kavaliauskas       82443Vardenis5.04
Kavaliauskas       82444Vardenis8.00
Kavaliauskas       82445Vardenis7.08
Navickas           82446Vardenis6.84
Urbonas            82449Vardenis8.00
Kavaliauskas       82450Vardenis6.92
Petrauskas         82453Vardenis5.64
Urbonas            82454Vardenis7.68
Butkus             82455Vardenis6.72
Ramanauskas        82456Vardenis6.88
Petrauskas         82457Vardenis8.24
Urbonas            82459Vardenis5.20
Jankauskas         82461Vardenis8.60
Ramanauskas        82463Vardenis6.16
Navickas           82464Vardenis7.28
Butkus             82465Vardenis8.36
Urbonas            82466Vardenis8.36
Butkus             82468Vardenis5.12
Urbonas            82469Vardenis6.20
Pranevicius        82470Vardenis5.76
Butkus             82471Vardenis7.56
Kavaliauskas       82472Vardenis5.96
Petrauskas         82473Vardenis7.40
Urbonas            82474Vardenis6.80
Butkus             82476Vardenis7.04
Vasiliauskas       82479Vardenis6.80
Kavaliauskas       82480Vardenis7.20
Butkus             82482Vardenis5.52
Jankauskas         82483Vardenis6.08
Kazlauskas         82484Vardenis5.96
Jankauskas         82487Vardenis8.72
Pranevicius        82489Vardenis5.44
Kazlauskas         82490Vardenis7.08
Jankauskas         82491Vardenis5.20
Kavaliauskas       82492Vardenis7.08
Pranevicius        82495Vardenis6.56
Pranevicius        82496Vardenis8.24
Kazlauskas         82498Vardenis5.72
Pranevicius        82499Vardenis6.60
Navickas           82500Vardenis8.72
Butkus             82501Vardenis6.44
Vasiliauskas       82502Vardenis7.84
Pranevicius        82503Vardenis7.04
Kavaliauskas       82504Vardenis6.72
Pranevicius        82505Vardenis5.68
Butkus             82506Vardenis8.40
Jankauskas         82508Vardenis5.92
Urbonas            82510Vardenis7.80
Kazlauskas         82511Vardenis5.96
Kazlauskas         82512Vardenis6.68
Navickas           82513Vardenis5.04
Kazlauskas         82514Vardenis5.84
Ramanauskas        82516Vardenis6.52
Kazlauskas         82518Vardenis6.00
Butkus             82519Vardenis6.12
Pranevicius        82520Vardenis7.92
Vasiliauskas       82522Vardenis7.52
Jankauskas         82523Vardenis5.32
Navickas           82524Vardenis7.28
Ramanauskas        82528Vardenis7.48
Kazlauskas         82530Vardenis7.12
Jankauskas         82534Vardenis8.08
Jankauskas         82535Vardenis7.92
Kavaliauskas       82536Vardenis5.40
Ramanauskas        82537Vardenis7.08
Vasiliauskas       82538Vardenis7.92
Butkus             82539Vardenis5.80
Kavaliauskas       82541Vardenis6.80
Ramanauskas        82543Vardenis5.36
Navickas           82544Vardenis5.40
Navickas           82545Vardenis7.88
Ramanauskas        82546Vardenis7.20
Urbonas            82548Vardenis6.68
Urbonas            82549Vardenis8.56
Petrauskas         82550Vardenis9.36
Kavaliauskas       82551Vardenis5.92
Butkus             82552Vardenis6.40
Navickas           82553Vardenis7.28
Urbonas            82554Vardenis5.00
Vasiliauskas       82557Vardenis6.52
Vasiliauskas       82558Vardenis8.96
Ramanauskas        82559Vardenis6.44
Ramanauskas        82561Vardenis8.48
Navickas           82563Vardenis6.68
Ramanauskas        82567Vardenis7.28
Jankauskas         82568Vardenis5.76
Urbonas            82569Vardenis7.48
Navickas           82570Vardenis6.28
Urbonas            82571Vardenis5.36
Kazlauskas         82574Vardenis5.72
Jankauskas         82576Vardenis7.24
Navickas           82580Vardenis7.44
Ramanauskas        82581Vardenis6.08
Ramanauskas        82585Vardenis8.00
Urbonas            82587Vardenis5.52
Pranevicius        82588Vardenis5.84
Ramanauskas        82590Vardenis8.04
Vasiliauskas       82591Vardenis7.24
Vasiliauskas       82592Vardenis5.32
Kavaliauskas       82593Vardenis5.40
Butkus             82597Vardenis6.68
Kavaliauskas       82598Vardenis7.12
Urbonas            82599Vardenis5.16
Pranevicius        82600Vardenis7.56
Butkus             82602Vardenis7.84
Vasiliauskas       82603Vardenis7.96
Petrauskas         82604Vardenis5.16
Kazlauskas         82605Vardenis6.08
Kavaliauskas       82606Vardenis7.12
Ramanauskas        82607Vardenis5.92
Kazlauskas         82610Vardenis7.56
Pranevicius        82611Vardenis7.68
Petrauskas         82612Vardenis7.24
Navickas           82614Vardenis6.04
Kavaliauskas       82617Vardenis5.00
Ramanauskas        82618Vardenis6.68
Petrauskas         82622Vardenis5.68
Pranevicius        82624Vardenis8.60
Kazlauskas         82626Vardenis5.92
Pranevicius        82628Vardenis7.88
Navickas           82629Vardenis5.76
Jankauskas         82630Vardenis6.40
Ramanauskas        82631Vardenis7.64
Kavaliauskas       82633Vardenis5.84
Butkus             82634Vardenis5.52
Urbonas            82637Vardenis8.28
Pranevicius        82639Vardenis5.16
Kazlauskas         82640Vardenis7.00
Urbonas            82641Vardenis7.28
Urbonas            82643Vardenis7.08
Vasiliauskas       82646Vardenis7.08
Navickas           82647Vardenis7.12
Navickas           82649Vardenis6.72
Petrauskas         82650Vardenis7.72
Navickas           82653Vardenis9.04
Urbonas            82655Vardenis8.72
Kazlauskas         82656Vardenis7.12
Kazlauskas         82658Vardenis5.88
Kavaliauskas       82659Vardenis5.36
Petrauskas         82660Vardenis5.88
Kazlauskas         82661Vardenis5.88
Kazlauskas         82663Vardenis8.04
Vasiliauskas       82665Vardenis5.00
Butkus             82667Vardenis6.76
Navickas           82669Vardenis6.64
Urbonas            82670Vardenis7.88
Jankauskas         82671Vardenis6.12
Jankauskas         82672Vardenis7.80
Navickas           82676Vardenis5.68
Pranevicius        82677Vardenis5.68
Kazlauskas         82678Vardenis8.72
Jankauskas         82681Vardenis6.56
Petrauskas         82682Vardenis5.52
Jankauskas         82683Vardenis6.40
Vasiliauskas       82684Vardenis5.52
Vasiliauskas       82685Vardenis5.48
Ramanauskas        82687Vardenis7.52
Urbonas            82688Vardenis6.00
Vasiliauskas       82690Vardenis7.68
Petrauskas         82691Vardenis9.28
Urbonas            82692Vardenis5.96
Kavaliauskas       82694Vardenis7.76
Pranevicius        82695Vardenis6.16
Navickas           82696Vardenis8.24
Kazlauskas         82697Vardenis6.52
Ramanauskas        82701Vardenis6.68
Pranevicius        82702Vardenis7.12
Ramanauskas        82703Vardenis5.60
Vasiliauskas       82704Vardenis7.92
Kavaliauskas       82706Vardenis5.80
Vasiliauskas       82707Vardenis7.96
Vasiliauskas       82708Vardenis5.64
Vasiliauskas       82709Vardenis7.16
Ramanauskas        82710Vardenis7.92
Butkus             82711Vardenis7.04
Butkus             82714Vardenis8.28
Jankauskas         82716Vardenis6.72
Butkus             82718Vardenis8.00
Kavaliauskas       82719Vardenis5.48
Jankauskas         82720Vardenis6.56
Petrauskas         82721Vardenis6.52
Urbonas            82722Vardenis8.24
Butkus             82724Vardenis8.96
Urbonas            82726Vardenis6.08
Navickas           82727Vardenis8.24
Kazlauskas         82731Vardenis8.44
Vasiliauskas       82732Vardenis6.04
Kavaliauskas       82734Vardenis7.52
Urbonas            82735Vardenis8.00
Vasiliauskas       82738Vardenis8.40
Petrauskas         82739Vardenis8.04
Kavaliauskas       82742Vardenis6.84
Navickas           82743Vardenis5.72
Kazlauskas         82747Vardenis6.52
Urbonas            82748Vardenis8.72
Urbonas            82749Vardenis5.40
Petrauskas         82750Vardenis6.52
Urbonas            82752Vardenis5.08
Urbonas            82753Vardenis7.48
Pranevicius        82754Vardenis7.28
Jankauskas         82760Vardenis5.80
Kavaliauskas       82761Vardenis6.92
Petrauskas         82765Vardenis8.48
Urbonas            82767Vardenis5.16
Kazlauskas         82772Vardenis5.36
Kavaliauskas       82775Vardenis6.64
Butkus             82777Vardenis7.24
Kavaliauskas       82781Vardenis5.40
Butkus             82782Vardenis8.80
Pranevicius        82785Vardenis5.12
Petrauskas         82786Vardenis6.12
Petrauskas         82787Vardenis7.92
Urbonas            82788Vardenis6.40
Ramanauskas        82790Vardenis5.44
Petrauskas         82793Vardenis7.60
Kavaliauskas       82794Vardenis6.92
Vasiliauskas       82797Vardenis6.20
Kazlauskas         82798Vardenis7.60
Ramanauskas        82800Vardenis5.28
Jankauskas         82801Vardenis8.00
Butkus             82802Vardenis5.08
Pranevicius        82804Vardenis8.72
Petrauskas         82805Vardenis7.04
Petrauskas         82808Vardenis6.52
Butkus             82810Vardenis6.20
Jankauskas         82811Vardenis8.20
Kazlauskas         82815Vardenis7.60
Kazlauskas         82816Vardenis5.44
Kavaliauskas       82819Vardenis6.44
Kavaliauskas       82820Vardenis7.92
Ramanauskas        82821Vardenis7.60
Butkus             82822Vardenis7.80
Ramanauskas        82823Vardenis7.36
Petrauskas         82824Vardenis5.04
Pranevicius        82825Vardenis6.12
Urbonas            82828Vardenis8.24
Ramanauskas        82829Vardenis7.56
Urbonas            82830Vardenis7.28
Navickas           82831Vardenis9.36
Kavaliauskas       82835Vardenis5.08
Urbonas            82836Vardenis9.04
Jankauskas         82837Vardenis6.64
Ramanauskas        82840Vardenis6.68
Vasiliauskas       82842Vardenis6.80
Jankauskas         82843Vardenis8.40
Butkus             82844Vardenis6.12
Kavaliauskas       82845Vardenis8.12
Urbonas            82847Vardenis7.56
Navickas           82848Vardenis5.92
Petrauskas         82850Vardenis7.36
Ramanauskas        82853Vardenis7.08
Butkus             82854Vardenis7.20
Navickas           82855Vardenis5.24
Vasiliauskas       82856Vardenis8.08
Kavaliauskas       82860Vardenis5.68
Jankauskas         82862Vardenis5.84
Kavaliauskas       82863Vardenis5.00
Urbonas            82866Vardenis7.96
Jankauskas         82867Vardenis5.84
Petrauskas         82868Vardenis7.40
Petrauskas         82869Vardenis5.04
Vasiliauskas       82870Vardenis7.16
Kavaliauskas       82872Vardenis7.44
Pranevicius        82874Vardenis6.00
Jankauskas         82875Vardenis7.88
Jankauskas         82876Vardenis8.28
Vasiliauskas       82878Vardenis6.84
Butkus             82879Vardenis5.12
Jankauskas         82880Vardenis6.16
Pranevicius        82881Vardenis5.44
Pranevicius        82885Vardenis6.68
Kavaliauskas       82887Vardenis5.96
Urbonas            82888Vardenis6.16
Jankauskas         82889Vardenis6.16
Navickas           82891Vardenis7.56
Pranevicius        82895Vardenis6.80
Petrauskas         82896Vardenis6.76
Petrauskas         82898Vardenis5.76
Kazlauskas         82899Vardenis5.68
Pranevicius        82900Vardenis5.40
Pranevicius        82902Vardenis5.88
Kavaliauskas       82903Vardenis7.40
Vasiliauskas       82904Vardenis8.44
Navickas           82905Vardenis8.20
Petrauskas         82907Vardenis7.16
Pranevicius        82909Vardenis5.32
Kazlauskas         82910Vardenis5.80
Butkus             82911Vardenis7.56
